IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 31.00, L= 420.68, L_straight= 413.05, slack=  7.63, T_bat= 15.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.10, L= 420.77, L_straight= 413.10, slack=  7.67, T_bat= 15.16, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.20, L= 420.85, L_straight= 413.15, slack=  7.70, T_bat= 15.02, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.84, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.30, L= 420.93, L_straight= 413.20, slack=  7.73, T_bat= 15.08, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.40, L= 421.02, L_straight= 413.25, slack=  7.77, T_bat= 15.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.50, L= 421.10, L_straight= 413.30, slack=  7.80, T_bat= 14.99, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.60, L= 421.19, L_straight= 413.35, slack=  7.83, T_bat= 15.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.70, L= 421.27, L_straight= 413.40, slack=  7.87, T_bat= 14.85, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.80, L= 421.35, L_straight= 413.45, slack=  7.90, T_bat= 14.75, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 31.90, L= 421.44, L_straight= 413.50, slack=  7.93, T_bat= 14.84, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.00, L= 421.52, L_straight= 413.55, slack=  7.96, T_bat= 14.73, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.10, L= 421.60, L_straight= 413.61, slack=  8.00, T_bat= 14.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.20, L= 421.69, L_straight= 413.66, slack=  8.03, T_bat= 14.34, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.30, L= 421.77, L_straight= 413.71, slack=  8.06, T_bat= 14.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.40, L= 421.85, L_straight= 413.76, slack=  8.10, T_bat= 14.54, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.50, L= 421.93, L_straight= 413.81, slack=  8.13, T_bat= 14.55, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.60, L= 422.02, L_straight= 413.86, slack=  8.16, T_bat= 14.52, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.70, L= 422.10, L_straight= 413.91, slack=  8.19, T_bat= 14.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.80, L= 422.18, L_straight= 413.96, slack=  8.23, T_bat= 14.31, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 32.90, L= 422.27, L_straight= 414.01, slack=  8.26, T_bat= 14.37, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.83, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 33.00, L= 422.35, L_straight= 414.06, slack=  8.29, T_bat= 14.47, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.61, ret=  0.81, exp=PILOT_DESC_ACC
IC_L_7: t= 33.10, L= 422.43, L_straight= 414.11, slack=  8.32, T_bat= 14.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.46, ret=  0.77, exp=PILOT_DESC_ACC
IC_L_7: t= 33.20, L= 422.51, L_straight= 414.16, slack=  8.35, T_bat= 14.44, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.73, exp=PILOT_DESC_ACC
IC_L_7: t= 33.30, L= 422.58, L_straight= 414.21, slack=  8.37, T_bat= 14.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.27, ret=  0.68, exp=PILOT_DESC_ACC
IC_L_7: t= 33.40, L= 422.65, L_straight= 414.26, slack=  8.39, T_bat= 14.23, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.64, exp=PILOT_DESC_ACC
IC_L_7: t= 33.50, L= 422.71, L_straight= 414.31, slack=  8.40, T_bat= 14.21, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.59, exp=PILOT_DESC_ACC
IC_L_7: t= 33.60, L= 422.77, L_straight= 414.36, slack=  8.41, T_bat= 14.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.55, exp=PILOT_DESC_ACC
IC_L_7: t= 33.70, L= 422.83, L_straight= 414.41, slack=  8.41, T_bat= 14.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.51, exp=PILOT_DESC_ACC
IC_L_7: t= 33.80, L= 422.88, L_straight= 414.46, slack=  8.41, T_bat= 14.20, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.47, exp=PILOT_DESC_ACC
IC_L_7: t= 33.90, L= 422.92, L_straight= 414.51, slack=  8.41, T_bat= 14.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.44, exp=PILOT_DESC_ACC
IC_L_7: t= 34.00, L= 422.97, L_straight= 414.56, slack=  8.40, T_bat= 14.18, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 34.10, L= 423.01, L_straight= 414.61, slack=  8.39, T_bat= 14.27, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 34.20, L= 423.05, L_straight= 414.66, slack=  8.38, T_bat= 14.15, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.35, exp=PILOT_DESC_ACC
IC_L_7: t= 34.30, L= 423.08, L_straight= 414.71, slack=  8.36, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.10, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 34.40, L= 423.11, L_straight= 414.77, slack=  8.35, T_bat= 14.21, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.10, ret=  0.30, exp=PILOT_DESC_ACC
IC_L_7: t= 34.50, L= 423.14, L_straight= 414.82, slack=  8.33, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.10, ret=  0.28, exp=PILOT_DESC_ACC
IC_L_7: t= 34.60, L= 423.17, L_straight= 414.87, slack=  8.30, T_bat= 14.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.10, ret=  0.26, exp=PILOT_DESC_ACC
IC_L_7: t= 34.70, L= 423.20, L_straight= 414.92, slack=  8.28, T_bat= 14.46, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.32, ret=  0.27, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.80, L= 423.22, L_straight= 414.97, slack=  8.26, T_bat= 14.22, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.47, ret=  0.29, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 34.90, L= 423.25, L_straight= 415.02, slack=  8.23, T_bat= 14.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.58, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.00, L= 423.28, L_straight= 415.07, slack=  8.22, T_bat= 14.30, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.65, ret=  0.35, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.10, L= 423.32, L_straight= 415.12, slack=  8.20, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.70, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.20, L= 423.36, L_straight= 415.17, slack=  8.19, T_bat= 14.64, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.74, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.30, L= 423.40, L_straight= 415.22, slack=  8.18, T_bat= 14.72, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.76, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.40, L= 423.45, L_straight= 415.27, slack=  8.18, T_bat= 14.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.50, L= 423.49, L_straight= 415.32, slack=  8.17, T_bat= 14.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.52, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.60, L= 423.55, L_straight= 415.37, slack=  8.18, T_bat= 14.58, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.55, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.70, L= 423.60, L_straight= 415.42, slack=  8.18, T_bat= 14.76, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.57, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.80, L= 423.66, L_straight= 415.47, slack=  8.19, T_bat= 14.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.60, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 35.90, L= 423.72, L_straight= 415.52, slack=  8.20, T_bat= 14.68, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.62, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.00, L= 423.78, L_straight= 415.57, slack=  8.21, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.64, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.10, L= 423.84, L_straight= 415.62, slack=  8.22, T_bat= 14.39, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.66, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.20, L= 423.91, L_straight= 415.67, slack=  8.24, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.30, L= 423.98, L_straight= 415.72, slack=  8.25, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.69, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.40, L= 424.05, L_straight= 415.77, slack=  8.27, T_bat= 14.37, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.50, L= 424.12, L_straight= 415.82, slack=  8.29, T_bat= 14.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.72, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.60, L= 424.19, L_straight= 415.88, slack=  8.31, T_bat= 14.56, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.73, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 36.70, L= 424.26, L_straight= 415.93, slack=  8.34, T_bat= 14.70, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.61, ret=  0.71, exp=PILOT_DESC_ACC
IC_L_7: t= 36.80, L= 424.33, L_straight= 415.98, slack=  8.36, T_bat= 14.60, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.45, ret=  0.69, exp=PILOT_DESC_ACC
IC_L_7: t= 36.90, L= 424.40, L_straight= 416.03, slack=  8.37, T_bat= 14.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.65, exp=PILOT_DESC_ACC
IC_L_7: t= 37.00, L= 424.47, L_straight= 416.08, slack=  8.39, T_bat= 14.37, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.27, ret=  0.62, exp=PILOT_DESC_ACC
IC_L_7: t= 37.10, L= 424.53, L_straight= 416.13, slack=  8.40, T_bat= 14.32, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.58, exp=PILOT_DESC_ACC
IC_L_7: t= 37.20, L= 424.59, L_straight= 416.18, slack=  8.41, T_bat= 14.26, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 37.30, L= 424.64, L_straight= 416.23, slack=  8.41, T_bat= 14.33, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 37.40, L= 424.69, L_straight= 416.28, slack=  8.41, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 37.50, L= 424.74, L_straight= 416.33, slack=  8.41, T_bat= 14.50, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.43, exp=PILOT_DESC_ACC
IC_L_7: t= 37.60, L= 424.78, L_straight= 416.38, slack=  8.40, T_bat= 14.60, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.40, exp=PILOT_DESC_ACC
IC_L_7: t= 37.70, L= 424.82, L_straight= 416.43, slack=  8.39, T_bat= 14.47, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 37.80, L= 424.86, L_straight= 416.48, slack=  8.38, T_bat= 14.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 37.90, L= 424.89, L_straight= 416.53, slack=  8.36, T_bat= 14.27, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 38.00, L= 424.92, L_straight= 416.58, slack=  8.34, T_bat= 14.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.10, ret=  0.30, exp=PILOT_DESC_ACC
IC_L_7: t= 38.10, L= 424.95, L_straight= 416.63, slack=  8.32, T_bat= 14.43, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.32, ret=  0.30, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.20, L= 424.98, L_straight= 416.68, slack=  8.30, T_bat= 14.38, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.47, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.30, L= 425.01, L_straight= 416.73, slack=  8.28, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.58, ret=  0.34, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.40, L= 425.05, L_straight= 416.78, slack=  8.27, T_bat= 14.54, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.65, ret=  0.38, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.50, L= 425.09, L_straight= 416.83, slack=  8.25, T_bat= 14.57, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.70, ret=  0.41, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.60, L= 425.13, L_straight= 416.88, slack=  8.24, T_bat= 14.65, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.74, ret=  0.44, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.70, L= 425.17, L_straight= 416.93, slack=  8.24, T_bat= 14.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.77, ret=  0.47, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.80, L= 425.22, L_straight= 416.99, slack=  8.23, T_bat= 14.66, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.50, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 38.90, L= 425.27, L_straight= 417.04, slack=  8.23, T_bat= 14.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.53, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.00, L= 425.32, L_straight= 417.09, slack=  8.24, T_bat= 14.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.56, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.10, L= 425.38, L_straight= 417.14, slack=  8.24, T_bat= 14.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.59, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.20, L= 425.44, L_straight= 417.19, slack=  8.25, T_bat= 14.48, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.61, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.30, L= 425.50, L_straight= 417.24, slack=  8.26, T_bat= 14.69, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.63, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.40, L= 425.56, L_straight= 417.29, slack=  8.27, T_bat= 14.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.50, L= 425.63, L_straight= 417.34, slack=  8.29, T_bat= 14.51, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.60, L= 425.69, L_straight= 417.39, slack=  8.30, T_bat= 14.41, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.70, L= 425.76, L_straight= 417.44, slack=  8.32, T_bat= 14.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.80, L= 425.83, L_straight= 417.49, slack=  8.34, T_bat= 14.39, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 39.90, L= 425.90, L_straight= 417.54, slack=  8.36, T_bat= 14.61, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.61, ret=  0.70, exp=PILOT_DESC_ACC
[SCEN] t=40.00 scen=Fx crit=(t>40:5) T_bat=14.678621010177563 y=-416.54 x=29.65 L=425.97
IC_L_7: t= 40.00, L= 425.97, L_straight= 417.59, slack=  8.38, T_bat= 14.68, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.45, ret=  0.67, exp=PILOT_DESC_ACC
IC_L_7: t= 40.10, L= 426.04, L_straight= 417.64, slack=  8.40, T_bat= 14.53, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.35, ret=  0.64, exp=PILOT_DESC_ACC
IC_L_7: t= 40.20, L= 426.10, L_straight= 417.69, slack=  8.41, T_bat= 14.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.27, ret=  0.60, exp=PILOT_DESC_ACC
IC_L_7: t= 40.30, L= 426.16, L_straight= 417.74, slack=  8.42, T_bat= 14.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.22, ret=  0.57, exp=PILOT_DESC_ACC
IC_L_7: t= 40.40, L= 426.22, L_straight= 417.79, slack=  8.43, T_bat= 14.53, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.53, exp=PILOT_DESC_ACC
IC_L_7: t= 40.50, L= 426.27, L_straight= 417.84, slack=  8.43, T_bat= 14.63, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.49, exp=PILOT_DESC_ACC
IC_L_7: t= 40.60, L= 426.32, L_straight= 417.89, slack=  8.43, T_bat= 14.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.46, exp=PILOT_DESC_ACC
IC_L_7: t= 40.70, L= 426.37, L_straight= 417.95, slack=  8.42, T_bat= 14.27, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.13, ret=  0.42, exp=PILOT_DESC_ACC
IC_L_7: t= 40.80, L= 426.41, L_straight= 418.00, slack=  8.41, T_bat= 14.45, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.12, ret=  0.39, exp=PILOT_DESC_ACC
IC_L_7: t= 40.90, L= 426.45, L_straight= 418.05, slack=  8.40, T_bat= 14.62, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.37, exp=PILOT_DESC_ACC
IC_L_7: t= 41.00, L= 426.49, L_straight= 418.10, slack=  8.39, T_bat= 14.59, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.34, exp=PILOT_DESC_ACC
IC_L_7: t= 41.10, L= 426.52, L_straight= 418.15, slack=  8.37, T_bat= 14.58, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.11, ret=  0.32, exp=PILOT_DESC_ACC
IC_L_7: t= 41.20, L= 426.55, L_straight= 418.20, slack=  8.35, T_bat= 14.90, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.33, ret=  0.32, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.30, L= 426.58, L_straight= 418.25, slack=  8.33, T_bat= 14.90, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.48, ret=  0.33, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.40, L= 426.62, L_straight= 418.31, slack=  8.31, T_bat= 14.84, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.59, ret=  0.36, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.50, L= 426.65, L_straight= 418.36, slack=  8.29, T_bat= 14.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.66, ret=  0.39, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.60, L= 426.69, L_straight= 418.41, slack=  8.28, T_bat= 15.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.72, ret=  0.42, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.70, L= 426.73, L_straight= 418.46, slack=  8.27, T_bat= 14.91, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.76, ret=  0.46, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.80, L= 426.78, L_straight= 418.51, slack=  8.26, T_bat= 15.10, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.78, ret=  0.49, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 41.90, L= 426.83, L_straight= 418.57, slack=  8.26, T_bat= 14.94, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.80, ret=  0.52, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.00, L= 426.88, L_straight= 418.62, slack=  8.26, T_bat= 14.75, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.81, ret=  0.55, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.10, L= 426.93, L_straight= 418.67, slack=  8.26, T_bat= 14.71, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.82, ret=  0.58, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.20, L= 426.99, L_straight= 418.72, slack=  8.27, T_bat= 14.88, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.60, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.30, L= 427.05, L_straight= 418.78, slack=  8.28, T_bat= 14.96, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.83, ret=  0.62, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.40, L= 427.12, L_straight= 418.83, slack=  8.29, T_bat= 15.07, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.65, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.50, L= 427.18, L_straight= 418.88, slack=  8.30, T_bat= 15.13, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.67, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.60, L= 427.25, L_straight= 418.93, slack=  8.31, T_bat= 15.28, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.68, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.70, L= 427.31, L_straight= 418.98, slack=  8.33, T_bat= 15.36, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.84, ret=  0.70, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.80, L= 427.38, L_straight= 419.04, slack=  8.35, T_bat= 15.44, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.85, ret=  0.71, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 42.90, L= 427.46, L_straight= 419.09, slack=  8.37, T_bat= 15.31, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.85, ret=  0.73, exp=PILOT_DESC_MINPAY_ACC
IC_L_7: t= 43.00, L= 427.53, L_straight= 419.14, slack=  8.39, T_bat= 15.40, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.62, ret=  0.72, exp=PILOT_DESC_ACC
IC_L_7: t= 43.10, L= 427.60, L_straight= 419.19, slack=  8.41, T_bat= 15.49, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.47, ret=  0.69, exp=PILOT_DESC_ACC
IC_L_7: t= 43.20, L= 427.67, L_straight= 419.25, slack=  8.42, T_bat= 15.42, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.36, ret=  0.66, exp=PILOT_DESC_ACC
IC_L_7: t= 43.30, L= 427.74, L_straight= 419.30, slack=  8.44, T_bat= 15.24, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.28, ret=  0.62, exp=PILOT_DESC_ACC
IC_L_7: t= 43.40, L= 427.80, L_straight= 419.35, slack=  8.45, T_bat= 15.19, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.23, ret=  0.58, exp=PILOT_DESC_ACC
IC_L_7: t= 43.50, L= 427.86, L_straight= 419.40, slack=  8.45, T_bat= 15.06, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.19, ret=  0.54, exp=PILOT_DESC_ACC
IC_L_7: t= 43.60, L= 427.91, L_straight= 419.46, slack=  8.45, T_bat= 15.29, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.16, ret=  0.50, exp=PILOT_DESC_ACC
IC_L_7: t= 43.70, L= 427.96, L_straight= 419.51, slack=  8.45, T_bat= 15.44, T_rov= 0.50, Fy_cmd=-25.00, desired=  0.14, ret=  0.47, exp=PILOT_DESC_ACC
