IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 329.00, L= 405.73, L_straight= 394.08, slack= 11.65, T_bat= 28.03, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.10, L= 405.68, L_straight= 394.02, slack= 11.65, T_bat= 28.02, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.20, L= 405.62, L_straight= 393.97, slack= 11.65, T_bat= 28.02, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.30, L= 405.56, L_straight= 393.91, slack= 11.65, T_bat= 28.01, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.40, L= 405.50, L_straight= 393.86, slack= 11.65, T_bat= 28.01, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.50, L= 405.44, L_straight= 393.80, slack= 11.64, T_bat= 28.01, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.60, L= 405.39, L_straight= 393.74, slack= 11.64, T_bat= 28.00, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.70, L= 405.33, L_straight= 393.69, slack= 11.64, T_bat= 28.00, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.80, L= 405.27, L_straight= 393.63, slack= 11.64, T_bat= 27.99, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 329.90, L= 405.21, L_straight= 393.57, slack= 11.64, T_bat= 27.99, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.00, L= 405.16, L_straight= 393.52, slack= 11.64, T_bat= 27.99, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.10, L= 405.10, L_straight= 393.46, slack= 11.63, T_bat= 27.98, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.20, L= 405.04, L_straight= 393.41, slack= 11.63, T_bat= 27.98, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.30, L= 404.98, L_straight= 393.35, slack= 11.63, T_bat= 27.97, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.40, L= 404.92, L_straight= 393.29, slack= 11.63, T_bat= 27.97, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.50, L= 404.87, L_straight= 393.24, slack= 11.63, T_bat= 27.97, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.60, L= 404.81, L_straight= 393.18, slack= 11.63, T_bat= 27.96, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.70, L= 404.75, L_straight= 393.13, slack= 11.62, T_bat= 27.96, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.80, L= 404.69, L_straight= 393.07, slack= 11.62, T_bat= 27.95, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 330.90, L= 404.63, L_straight= 393.01, slack= 11.62, T_bat= 27.95, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.00, L= 404.58, L_straight= 392.96, slack= 11.62, T_bat= 27.95, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.10, L= 404.52, L_straight= 392.90, slack= 11.62, T_bat= 27.94, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.20, L= 404.46, L_straight= 392.84, slack= 11.62, T_bat= 27.94, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.30, L= 404.40, L_straight= 392.79, slack= 11.61, T_bat= 27.93, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.40, L= 404.35, L_straight= 392.73, slack= 11.61, T_bat= 27.93, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.50, L= 404.29, L_straight= 392.68, slack= 11.61, T_bat= 27.93, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.60, L= 404.23, L_straight= 392.62, slack= 11.61, T_bat= 27.92, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.70, L= 404.17, L_straight= 392.56, slack= 11.61, T_bat= 27.92, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.80, L= 404.11, L_straight= 392.51, slack= 11.61, T_bat= 27.91, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 331.90, L= 404.06, L_straight= 392.45, slack= 11.60, T_bat= 27.91, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.00, L= 404.00, L_straight= 392.39, slack= 11.60, T_bat= 27.91, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.10, L= 403.94, L_straight= 392.34, slack= 11.60, T_bat= 27.90, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.20, L= 403.88, L_straight= 392.28, slack= 11.60, T_bat= 27.90, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.30, L= 403.82, L_straight= 392.23, slack= 11.60, T_bat= 27.89, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.40, L= 403.77, L_straight= 392.17, slack= 11.60, T_bat= 27.89, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.50, L= 403.71, L_straight= 392.11, slack= 11.59, T_bat= 27.89, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.60, L= 403.65, L_straight= 392.06, slack= 11.59, T_bat= 27.88, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.70, L= 403.59, L_straight= 392.00, slack= 11.59, T_bat= 27.88, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.80, L= 403.54, L_straight= 391.95, slack= 11.59, T_bat= 27.87, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 332.90, L= 403.48, L_straight= 391.89, slack= 11.59, T_bat= 27.87, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.00, L= 403.42, L_straight= 391.83, slack= 11.59, T_bat= 27.87, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.10, L= 403.36, L_straight= 391.78, slack= 11.58, T_bat= 27.86, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.20, L= 403.30, L_straight= 391.72, slack= 11.58, T_bat= 27.86, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.30, L= 403.25, L_straight= 391.66, slack= 11.58, T_bat= 27.85, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.40, L= 403.19, L_straight= 391.61, slack= 11.58, T_bat= 27.85, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.50, L= 403.13, L_straight= 391.55, slack= 11.58, T_bat= 27.85, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.60, L= 403.07, L_straight= 391.50, slack= 11.58, T_bat= 27.84, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.70, L= 403.01, L_straight= 391.44, slack= 11.57, T_bat= 27.84, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.80, L= 402.96, L_straight= 391.38, slack= 11.57, T_bat= 27.83, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 333.90, L= 402.90, L_straight= 391.33, slack= 11.57, T_bat= 27.83, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.00, L= 402.84, L_straight= 391.27, slack= 11.57, T_bat= 27.83, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.10, L= 402.78, L_straight= 391.21, slack= 11.57, T_bat= 27.82, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.20, L= 402.73, L_straight= 391.16, slack= 11.57, T_bat= 27.82, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.30, L= 402.67, L_straight= 391.10, slack= 11.56, T_bat= 27.81, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.40, L= 402.61, L_straight= 391.05, slack= 11.56, T_bat= 27.81, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.50, L= 402.55, L_straight= 390.99, slack= 11.56, T_bat= 27.81, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.60, L= 402.49, L_straight= 390.93, slack= 11.56, T_bat= 27.80, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.70, L= 402.44, L_straight= 390.88, slack= 11.56, T_bat= 27.80, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.80, L= 402.38, L_straight= 390.82, slack= 11.56, T_bat= 27.79, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 334.90, L= 402.32, L_straight= 390.77, slack= 11.55, T_bat= 27.79, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.00, L= 402.26, L_straight= 390.71, slack= 11.55, T_bat= 27.79, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.10, L= 402.20, L_straight= 390.65, slack= 11.55, T_bat= 27.78, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.20, L= 402.15, L_straight= 390.60, slack= 11.55, T_bat= 27.78, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.30, L= 402.09, L_straight= 390.54, slack= 11.55, T_bat= 27.77, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.40, L= 402.03, L_straight= 390.48, slack= 11.55, T_bat= 27.77, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.50, L= 401.97, L_straight= 390.43, slack= 11.54, T_bat= 27.77, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.60, L= 401.92, L_straight= 390.37, slack= 11.54, T_bat= 27.76, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.70, L= 401.86, L_straight= 390.32, slack= 11.54, T_bat= 27.76, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.80, L= 401.80, L_straight= 390.26, slack= 11.54, T_bat= 27.75, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 335.90, L= 401.74, L_straight= 390.20, slack= 11.54, T_bat= 27.75, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.00, L= 401.68, L_straight= 390.15, slack= 11.54, T_bat= 27.75, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.10, L= 401.63, L_straight= 390.09, slack= 11.54, T_bat= 27.74, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.20, L= 401.57, L_straight= 390.04, slack= 11.53, T_bat= 27.74, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.30, L= 401.51, L_straight= 389.98, slack= 11.53, T_bat= 27.73, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.40, L= 401.45, L_straight= 389.92, slack= 11.53, T_bat= 27.73, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.50, L= 401.39, L_straight= 389.87, slack= 11.53, T_bat= 27.73, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.60, L= 401.34, L_straight= 389.81, slack= 11.53, T_bat= 27.72, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.70, L= 401.28, L_straight= 389.75, slack= 11.53, T_bat= 27.72, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.80, L= 401.22, L_straight= 389.70, slack= 11.52, T_bat= 27.71, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 336.90, L= 401.16, L_straight= 389.64, slack= 11.52, T_bat= 27.71, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.00, L= 401.11, L_straight= 389.59, slack= 11.52, T_bat= 27.71, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.10, L= 401.05, L_straight= 389.53, slack= 11.52, T_bat= 27.70, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.20, L= 400.99, L_straight= 389.47, slack= 11.52, T_bat= 27.70, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.30, L= 400.93, L_straight= 389.42, slack= 11.52, T_bat= 27.69, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.40, L= 400.87, L_straight= 389.36, slack= 11.51, T_bat= 27.69, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.50, L= 400.82, L_straight= 389.30, slack= 11.51, T_bat= 27.69, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.60, L= 400.76, L_straight= 389.25, slack= 11.51, T_bat= 27.68, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.70, L= 400.70, L_straight= 389.19, slack= 11.51, T_bat= 27.68, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.80, L= 400.64, L_straight= 389.14, slack= 11.51, T_bat= 27.67, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 337.90, L= 400.58, L_straight= 389.08, slack= 11.51, T_bat= 27.67, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.00, L= 400.53, L_straight= 389.02, slack= 11.50, T_bat= 27.67, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.10, L= 400.47, L_straight= 388.97, slack= 11.50, T_bat= 27.66, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.20, L= 400.41, L_straight= 388.91, slack= 11.50, T_bat= 27.66, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.30, L= 400.35, L_straight= 388.86, slack= 11.50, T_bat= 27.65, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.40, L= 400.30, L_straight= 388.80, slack= 11.50, T_bat= 27.65, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.50, L= 400.24, L_straight= 388.74, slack= 11.50, T_bat= 27.65, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.60, L= 400.18, L_straight= 388.69, slack= 11.49, T_bat= 27.64, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.70, L= 400.12, L_straight= 388.63, slack= 11.49, T_bat= 27.64, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.80, L= 400.06, L_straight= 388.57, slack= 11.49, T_bat= 27.63, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 338.90, L= 400.01, L_straight= 388.52, slack= 11.49, T_bat= 27.63, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.00, L= 399.95, L_straight= 388.46, slack= 11.49, T_bat= 27.63, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.10, L= 399.89, L_straight= 388.41, slack= 11.49, T_bat= 27.62, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.20, L= 399.83, L_straight= 388.35, slack= 11.48, T_bat= 27.62, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.30, L= 399.78, L_straight= 388.29, slack= 11.48, T_bat= 27.61, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.40, L= 399.72, L_straight= 388.24, slack= 11.48, T_bat= 27.61, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.50, L= 399.66, L_straight= 388.18, slack= 11.48, T_bat= 27.61, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.60, L= 399.60, L_straight= 388.12, slack= 11.48, T_bat= 27.60, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.70, L= 399.54, L_straight= 388.07, slack= 11.48, T_bat= 27.60, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.80, L= 399.49, L_straight= 388.01, slack= 11.47, T_bat= 27.59, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 339.90, L= 399.43, L_straight= 387.96, slack= 11.47, T_bat= 27.59, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.00, L= 399.37, L_straight= 387.90, slack= 11.47, T_bat= 27.59, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.10, L= 399.31, L_straight= 387.84, slack= 11.47, T_bat= 27.58, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.20, L= 399.25, L_straight= 387.79, slack= 11.47, T_bat= 27.58, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.30, L= 399.20, L_straight= 387.73, slack= 11.47, T_bat= 27.57, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.40, L= 399.14, L_straight= 387.68, slack= 11.46, T_bat= 27.57, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.50, L= 399.08, L_straight= 387.62, slack= 11.46, T_bat= 27.57, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.60, L= 399.02, L_straight= 387.56, slack= 11.46, T_bat= 27.56, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.70, L= 398.97, L_straight= 387.51, slack= 11.46, T_bat= 27.56, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.80, L= 398.91, L_straight= 387.45, slack= 11.46, T_bat= 27.55, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 340.90, L= 398.85, L_straight= 387.39, slack= 11.46, T_bat= 27.55, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.00, L= 398.79, L_straight= 387.34, slack= 11.45, T_bat= 27.55, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.10, L= 398.73, L_straight= 387.28, slack= 11.45, T_bat= 27.54, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.20, L= 398.68, L_straight= 387.23, slack= 11.45, T_bat= 27.54, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.30, L= 398.62, L_straight= 387.17, slack= 11.45, T_bat= 27.54, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.40, L= 398.56, L_straight= 387.11, slack= 11.45, T_bat= 27.53, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.50, L= 398.50, L_straight= 387.06, slack= 11.45, T_bat= 27.53, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.60, L= 398.44, L_straight= 387.00, slack= 11.44, T_bat= 27.52, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.70, L= 398.39, L_straight= 386.94, slack= 11.44, T_bat= 27.52, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.80, L= 398.33, L_straight= 386.89, slack= 11.44, T_bat= 27.52, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 341.90, L= 398.27, L_straight= 386.83, slack= 11.44, T_bat= 27.51, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 342.00, L= 398.21, L_straight= 386.78, slack= 11.44, T_bat= 27.51, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 342.10, L= 398.16, L_straight= 386.72, slack= 11.44, T_bat= 27.50, Fy_cmd= 50.00, desired= -0.58, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
