IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 13.90, L= 455.55, L_straight= 454.61, slack=  0.94, T_bat= 29.93, Fy_cmd=-25.00, desired=  1.00, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.00, L= 455.65, L_straight= 454.66, slack=  0.99, T_bat= 16.43, Fy_cmd=-25.00, desired=  1.00, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.10, L= 455.75, L_straight= 454.71, slack=  1.04, T_bat= 29.85, Fy_cmd=-25.00, desired=  1.00, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.20, L= 455.84, L_straight= 454.76, slack=  1.08, T_bat= 16.53, Fy_cmd=-25.00, desired=  1.00, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.30, L= 455.94, L_straight= 454.81, slack=  1.13, T_bat= 29.77, Fy_cmd=-25.00, desired=  1.00, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.40, L= 456.04, L_straight= 454.86, slack=  1.18, T_bat= 16.62, Fy_cmd=-25.00, desired=  1.00, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.50, L= 456.14, L_straight= 454.91, slack=  1.23, T_bat= 29.70, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.60, L= 456.24, L_straight= 454.96, slack=  1.27, T_bat= 16.70, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.70, L= 456.34, L_straight= 455.01, slack=  1.32, T_bat= 29.64, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.80, L= 456.44, L_straight= 455.06, slack=  1.37, T_bat= 16.78, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 14.90, L= 456.53, L_straight= 455.12, slack=  1.42, T_bat= 29.58, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.00, L= 456.63, L_straight= 455.17, slack=  1.47, T_bat= 16.86, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.10, L= 456.73, L_straight= 455.22, slack=  1.52, T_bat= 29.53, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.20, L= 456.83, L_straight= 455.27, slack=  1.56, T_bat= 16.93, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.30, L= 456.93, L_straight= 455.32, slack=  1.61, T_bat= 29.48, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.40, L= 457.03, L_straight= 455.37, slack=  1.66, T_bat= 16.99, Fy_cmd=-25.00, desired=  1.00, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.50, L= 457.13, L_straight= 455.42, slack=  1.71, T_bat= 29.43, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.60, L= 457.23, L_straight= 455.47, slack=  1.76, T_bat= 17.06, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.70, L= 457.33, L_straight= 455.52, slack=  1.81, T_bat= 29.39, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.80, L= 457.43, L_straight= 455.57, slack=  1.86, T_bat= 17.12, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 15.90, L= 457.53, L_straight= 455.62, slack=  1.91, T_bat= 29.35, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.00, L= 457.63, L_straight= 455.67, slack=  1.95, T_bat= 17.18, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.10, L= 457.73, L_straight= 455.72, slack=  2.00, T_bat= 29.32, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.20, L= 457.83, L_straight= 455.78, slack=  2.05, T_bat= 17.23, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.30, L= 457.93, L_straight= 455.83, slack=  2.10, T_bat= 29.28, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.40, L= 458.03, L_straight= 455.88, slack=  2.15, T_bat= 17.28, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.50, L= 458.13, L_straight= 455.93, slack=  2.20, T_bat= 29.25, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.60, L= 458.23, L_straight= 455.98, slack=  2.25, T_bat= 17.33, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.70, L= 458.33, L_straight= 456.03, slack=  2.30, T_bat= 29.22, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.80, L= 458.43, L_straight= 456.08, slack=  2.35, T_bat= 17.38, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 16.90, L= 458.53, L_straight= 456.13, slack=  2.40, T_bat= 29.19, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.00, L= 458.63, L_straight= 456.18, slack=  2.44, T_bat= 17.43, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.10, L= 458.73, L_straight= 456.23, slack=  2.49, T_bat= 29.17, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.20, L= 458.83, L_straight= 456.28, slack=  2.54, T_bat= 17.48, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.30, L= 458.93, L_straight= 456.33, slack=  2.59, T_bat= 29.14, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.40, L= 459.03, L_straight= 456.38, slack=  2.64, T_bat= 17.52, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.50, L= 459.13, L_straight= 456.44, slack=  2.69, T_bat= 29.12, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.60, L= 459.23, L_straight= 456.49, slack=  2.74, T_bat= 17.56, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.70, L= 459.33, L_straight= 456.54, slack=  2.79, T_bat= 29.09, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.80, L= 459.43, L_straight= 456.59, slack=  2.84, T_bat= 17.60, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 17.90, L= 459.53, L_straight= 456.64, slack=  2.89, T_bat= 29.07, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.00, L= 459.63, L_straight= 456.69, slack=  2.94, T_bat= 17.65, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.10, L= 459.73, L_straight= 456.74, slack=  2.99, T_bat= 29.05, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.20, L= 459.83, L_straight= 456.79, slack=  3.03, T_bat= 17.69, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.30, L= 459.93, L_straight= 456.84, slack=  3.08, T_bat= 29.03, Fy_cmd=-25.00, desired=  1.00, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.40, L= 460.03, L_straight= 456.89, slack=  3.13, T_bat= 17.72, Fy_cmd=-25.00, desired=  0.99, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.50, L= 460.12, L_straight= 456.94, slack=  3.18, T_bat= 29.02, Fy_cmd=-25.00, desired=  0.98, ret=  1.00, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.60, L= 460.22, L_straight= 456.99, slack=  3.23, T_bat= 17.76, Fy_cmd=-25.00, desired=  0.98, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.70, L= 460.32, L_straight= 457.04, slack=  3.28, T_bat= 29.01, Fy_cmd=-25.00, desired=  0.97, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.80, L= 460.42, L_straight= 457.10, slack=  3.33, T_bat= 17.79, Fy_cmd=-25.00, desired=  0.96, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 18.90, L= 460.52, L_straight= 457.15, slack=  3.38, T_bat= 29.00, Fy_cmd=-25.00, desired=  0.96, ret=  0.99, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.00, L= 460.62, L_straight= 457.20, slack=  3.42, T_bat= 17.83, Fy_cmd=-25.00, desired=  0.95, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.10, L= 460.72, L_straight= 457.25, slack=  3.47, T_bat= 28.98, Fy_cmd=-25.00, desired=  0.94, ret=  0.98, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.20, L= 460.82, L_straight= 457.30, slack=  3.52, T_bat= 17.86, Fy_cmd=-25.00, desired=  0.94, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.30, L= 460.91, L_straight= 457.35, slack=  3.56, T_bat= 28.97, Fy_cmd=-25.00, desired=  0.93, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.40, L= 461.01, L_straight= 457.40, slack=  3.61, T_bat= 17.89, Fy_cmd=-25.00, desired=  0.93, ret=  0.97, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.50, L= 461.11, L_straight= 457.45, slack=  3.66, T_bat= 28.96, Fy_cmd=-25.00, desired=  0.92, ret=  0.96, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.60, L= 461.20, L_straight= 457.50, slack=  3.70, T_bat= 17.92, Fy_cmd=-25.00, desired=  0.91, ret=  0.96, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.70, L= 461.30, L_straight= 457.55, slack=  3.75, T_bat= 28.95, Fy_cmd=-25.00, desired=  0.91, ret=  0.95, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.80, L= 461.39, L_straight= 457.60, slack=  3.79, T_bat= 17.95, Fy_cmd=-25.00, desired=  0.90, ret=  0.95, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 19.90, L= 461.49, L_straight= 457.65, slack=  3.84, T_bat= 28.94, Fy_cmd=-25.00, desired=  0.90, ret=  0.94, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.00, L= 461.58, L_straight= 457.71, slack=  3.88, T_bat= 17.98, Fy_cmd=-25.00, desired=  0.89, ret=  0.94, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.10, L= 461.68, L_straight= 457.76, slack=  3.92, T_bat= 28.93, Fy_cmd=-25.00, desired=  0.89, ret=  0.93, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.20, L= 461.77, L_straight= 457.81, slack=  3.96, T_bat= 18.00, Fy_cmd=-25.00, desired=  0.88, ret=  0.93, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.30, L= 461.86, L_straight= 457.86, slack=  4.01, T_bat= 28.93, Fy_cmd=-25.00, desired=  0.88, ret=  0.92, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.40, L= 461.96, L_straight= 457.91, slack=  4.05, T_bat= 18.03, Fy_cmd=-25.00, desired=  0.87, ret=  0.92, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.50, L= 462.05, L_straight= 457.96, slack=  4.09, T_bat= 28.92, Fy_cmd=-25.00, desired=  0.86, ret=  0.91, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.60, L= 462.14, L_straight= 458.01, slack=  4.13, T_bat= 18.06, Fy_cmd=-25.00, desired=  0.86, ret=  0.91, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.70, L= 462.23, L_straight= 458.06, slack=  4.17, T_bat= 28.91, Fy_cmd=-25.00, desired=  0.85, ret=  0.90, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.80, L= 462.32, L_straight= 458.11, slack=  4.21, T_bat= 18.08, Fy_cmd=-25.00, desired=  0.85, ret=  0.90, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 20.90, L= 462.41, L_straight= 458.16, slack=  4.25, T_bat= 28.90, Fy_cmd=-25.00, desired=  0.84, ret=  0.89, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.00, L= 462.50, L_straight= 458.21, slack=  4.28, T_bat= 18.11, Fy_cmd=-25.00, desired=  0.84, ret=  0.89, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.10, L= 462.59, L_straight= 458.26, slack=  4.32, T_bat= 28.89, Fy_cmd=-25.00, desired=  0.83, ret=  0.88, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.20, L= 462.67, L_straight= 458.31, slack=  4.36, T_bat= 18.13, Fy_cmd=-25.00, desired=  0.83, ret=  0.88, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.30, L= 462.76, L_straight= 458.37, slack=  4.40, T_bat= 28.89, Fy_cmd=-25.00, desired=  0.82, ret=  0.87, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.40, L= 462.85, L_straight= 458.42, slack=  4.43, T_bat= 18.16, Fy_cmd=-25.00, desired=  0.82, ret=  0.87, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.50, L= 462.94, L_straight= 458.47, slack=  4.47, T_bat= 28.88, Fy_cmd=-25.00, desired=  0.82, ret=  0.86, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.60, L= 463.02, L_straight= 458.52, slack=  4.50, T_bat= 18.18, Fy_cmd=-25.00, desired=  0.81, ret=  0.86, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.70, L= 463.11, L_straight= 458.57, slack=  4.54, T_bat= 28.87, Fy_cmd=-25.00, desired=  0.81, ret=  0.85, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.80, L= 463.19, L_straight= 458.62, slack=  4.57, T_bat= 18.21, Fy_cmd=-25.00, desired=  0.80, ret=  0.85, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 21.90, L= 463.28, L_straight= 458.67, slack=  4.61, T_bat= 28.87, Fy_cmd=-25.00, desired=  0.80, ret=  0.84, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.00, L= 463.36, L_straight= 458.72, slack=  4.64, T_bat= 18.23, Fy_cmd=-25.00, desired=  0.79, ret=  0.84, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.10, L= 463.44, L_straight= 458.77, slack=  4.67, T_bat= 28.86, Fy_cmd=-25.00, desired=  0.79, ret=  0.83, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.20, L= 463.53, L_straight= 458.82, slack=  4.70, T_bat= 18.25, Fy_cmd=-25.00, desired=  0.78, ret=  0.83, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.30, L= 463.61, L_straight= 458.87, slack=  4.74, T_bat= 28.85, Fy_cmd=-25.00, desired=  0.78, ret=  0.82, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.40, L= 463.69, L_straight= 458.92, slack=  4.77, T_bat= 18.28, Fy_cmd=-25.00, desired=  0.78, ret=  0.82, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.50, L= 463.77, L_straight= 458.98, slack=  4.80, T_bat= 28.85, Fy_cmd=-25.00, desired=  0.77, ret=  0.81, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.60, L= 463.85, L_straight= 459.03, slack=  4.83, T_bat= 18.30, Fy_cmd=-25.00, desired=  0.77, ret=  0.81, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.70, L= 463.94, L_straight= 459.08, slack=  4.86, T_bat= 28.84, Fy_cmd=-25.00, desired=  0.76, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.80, L= 464.02, L_straight= 459.13, slack=  4.89, T_bat= 18.32, Fy_cmd=-25.00, desired=  0.76, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 22.90, L= 464.10, L_straight= 459.18, slack=  4.92, T_bat= 28.84, Fy_cmd=-25.00, desired=  0.76, ret=  0.80, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.00, L= 464.18, L_straight= 459.23, slack=  4.95, T_bat= 18.34, Fy_cmd=-25.00, desired=  0.75, ret=  0.79, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.10, L= 464.25, L_straight= 459.28, slack=  4.97, T_bat= 28.83, Fy_cmd=-25.00, desired=  0.75, ret=  0.79, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.20, L= 464.33, L_straight= 459.33, slack=  5.00, T_bat= 18.36, Fy_cmd=-25.00, desired=  0.75, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.30, L= 464.41, L_straight= 459.38, slack=  5.03, T_bat= 28.83, Fy_cmd=-25.00, desired=  0.74, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.40, L= 464.49, L_straight= 459.43, slack=  5.06, T_bat= 18.39, Fy_cmd=-25.00, desired=  0.74, ret=  0.78, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.50, L= 464.57, L_straight= 459.48, slack=  5.08, T_bat= 28.82, Fy_cmd=-25.00, desired=  0.74, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.60, L= 464.64, L_straight= 459.53, slack=  5.11, T_bat= 18.41, Fy_cmd=-25.00, desired=  0.73, ret=  0.77, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.70, L= 464.72, L_straight= 459.59, slack=  5.14, T_bat= 28.82, Fy_cmd=-25.00, desired=  0.73, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.80, L= 464.80, L_straight= 459.64, slack=  5.16, T_bat= 18.43, Fy_cmd=-25.00, desired=  0.73, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 23.90, L= 464.87, L_straight= 459.69, slack=  5.19, T_bat= 28.81, Fy_cmd=-25.00, desired=  0.72, ret=  0.76, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.00, L= 464.95, L_straight= 459.74, slack=  5.21, T_bat= 18.45, Fy_cmd=-25.00, desired=  0.72, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.10, L= 465.02, L_straight= 459.79, slack=  5.24, T_bat= 28.81, Fy_cmd=-25.00, desired=  0.72, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.20, L= 465.10, L_straight= 459.84, slack=  5.26, T_bat= 18.47, Fy_cmd=-25.00, desired=  0.71, ret=  0.75, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.30, L= 465.17, L_straight= 459.89, slack=  5.28, T_bat= 28.80, Fy_cmd=-25.00, desired=  0.71, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.40, L= 465.25, L_straight= 459.94, slack=  5.31, T_bat= 18.49, Fy_cmd=-25.00, desired=  0.71, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.50, L= 465.32, L_straight= 459.99, slack=  5.33, T_bat= 28.80, Fy_cmd=-25.00, desired=  0.70, ret=  0.74, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.60, L= 465.40, L_straight= 460.04, slack=  5.35, T_bat= 18.51, Fy_cmd=-25.00, desired=  0.70, ret=  0.73, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.70, L= 465.47, L_straight= 460.09, slack=  5.38, T_bat= 28.79, Fy_cmd=-25.00, desired=  0.70, ret=  0.73, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.80, L= 465.54, L_straight= 460.14, slack=  5.40, T_bat= 18.53, Fy_cmd=-25.00, desired=  0.70, ret=  0.73, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 24.90, L= 465.61, L_straight= 460.19, slack=  5.42, T_bat= 28.79, Fy_cmd=-25.00, desired=  0.69, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.00, L= 465.69, L_straight= 460.25, slack=  5.44, T_bat= 18.55, Fy_cmd=-25.00, desired=  0.69, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.10, L= 465.76, L_straight= 460.30, slack=  5.46, T_bat= 28.78, Fy_cmd=-25.00, desired=  0.69, ret=  0.72, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.20, L= 465.83, L_straight= 460.35, slack=  5.48, T_bat= 18.57, Fy_cmd=-25.00, desired=  0.69, ret=  0.71, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.30, L= 465.90, L_straight= 460.40, slack=  5.50, T_bat= 28.78, Fy_cmd=-25.00, desired=  0.68, ret=  0.71, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.40, L= 465.97, L_straight= 460.45, slack=  5.52, T_bat= 18.58, Fy_cmd=-25.00, desired=  0.68, ret=  0.71, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.50, L= 466.04, L_straight= 460.50, slack=  5.54, T_bat= 28.77, Fy_cmd=-25.00, desired=  0.68, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.60, L= 466.11, L_straight= 460.55, slack=  5.56, T_bat= 18.60, Fy_cmd=-25.00, desired=  0.68, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.70, L= 466.18, L_straight= 460.60, slack=  5.58, T_bat= 28.77, Fy_cmd=-25.00, desired=  0.67, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.80, L= 466.25, L_straight= 460.65, slack=  5.60, T_bat= 18.62, Fy_cmd=-25.00, desired=  0.67, ret=  0.70, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 25.90, L= 466.32, L_straight= 460.70, slack=  5.62, T_bat= 28.76, Fy_cmd=-25.00, desired=  0.67, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.00, L= 466.39, L_straight= 460.75, slack=  5.64, T_bat= 18.64, Fy_cmd=-25.00, desired=  0.67, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.10, L= 466.46, L_straight= 460.80, slack=  5.66, T_bat= 28.76, Fy_cmd=-25.00, desired=  0.66, ret=  0.69, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.20, L= 466.53, L_straight= 460.86, slack=  5.67, T_bat= 18.66, Fy_cmd=-25.00, desired=  0.66, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.30, L= 466.60, L_straight= 460.91, slack=  5.69, T_bat= 28.76, Fy_cmd=-25.00, desired=  0.66, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.40, L= 466.67, L_straight= 460.96, slack=  5.71, T_bat= 18.68, Fy_cmd=-25.00, desired=  0.66, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.50, L= 466.73, L_straight= 461.01, slack=  5.73, T_bat= 28.75, Fy_cmd=-25.00, desired=  0.65, ret=  0.68, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.60, L= 466.80, L_straight= 461.06, slack=  5.74, T_bat= 18.69, Fy_cmd=-25.00, desired=  0.65, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.70, L= 466.87, L_straight= 461.11, slack=  5.76, T_bat= 28.75, Fy_cmd=-25.00, desired=  0.65, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.80, L= 466.94, L_straight= 461.16, slack=  5.78, T_bat= 18.71, Fy_cmd=-25.00, desired=  0.65, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 26.90, L= 467.00, L_straight= 461.21, slack=  5.79, T_bat= 28.74, Fy_cmd=-25.00, desired=  0.65, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
IC_L_7: t= 27.00, L= 467.07, L_straight= 461.26, slack=  5.81, T_bat= 18.73, Fy_cmd=-25.00, desired=  0.64, ret=  0.67, exp=PILOT_DESC_ADD_SLACK_ACC
