IC_L_7: t= 0.10, L= 403.00, L_straight= 401.12, slack=  1.88, T_bat= 0.01, T_rov= 0.26, F_drag_cable=( 0.00, -0.06), Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 224.30, L= 509.90, L_straight= 500.37, slack=  9.54, T_bat= 1.17, T_rov= 0.50, F_drag_cable=(-2.54, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.40, L= 509.90, L_straight= 500.36, slack=  9.54, T_bat= 1.24, T_rov= 0.50, F_drag_cable=(-2.78, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.50, L= 509.89, L_straight= 500.36, slack=  9.53, T_bat= 1.29, T_rov= 0.50, F_drag_cable=(-3.02, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.60, L= 509.89, L_straight= 500.36, slack=  9.53, T_bat= 1.35, T_rov= 0.50, F_drag_cable=(-3.24, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.70, L= 509.88, L_straight= 500.35, slack=  9.53, T_bat= 1.40, T_rov= 0.50, F_drag_cable=(-3.45, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.80, L= 509.88, L_straight= 500.35, slack=  9.53, T_bat= 1.46, T_rov= 0.50, F_drag_cable=(-3.64, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 224.90, L= 509.87, L_straight= 500.35, slack=  9.53, T_bat= 1.52, T_rov= 0.50, F_drag_cable=(-3.82, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.00, L= 509.87, L_straight= 500.34, slack=  9.52, T_bat= 1.55, T_rov= 0.50, F_drag_cable=(-3.97, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.10, L= 509.86, L_straight= 500.34, slack=  9.52, T_bat= 1.59, T_rov= 0.50, F_drag_cable=(-4.12, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.20, L= 509.86, L_straight= 500.34, slack=  9.52, T_bat= 1.62, T_rov= 0.50, F_drag_cable=(-4.25, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.30, L= 509.85, L_straight= 500.34, slack=  9.52, T_bat= 1.66, T_rov= 0.50, F_drag_cable=(-4.37, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.40, L= 509.85, L_straight= 500.33, slack=  9.51, T_bat= 1.66, T_rov= 0.50, F_drag_cable=(-4.47, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.50, L= 509.84, L_straight= 500.33, slack=  9.51, T_bat= 1.72, T_rov= 0.50, F_drag_cable=(-4.57, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.60, L= 509.84, L_straight= 500.33, slack=  9.51, T_bat= 1.72, T_rov= 0.50, F_drag_cable=(-4.65, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.70, L= 509.83, L_straight= 500.33, slack=  9.50, T_bat= 1.76, T_rov= 0.50, F_drag_cable=(-4.73, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.80, L= 509.82, L_straight= 500.32, slack=  9.50, T_bat= 1.78, T_rov= 0.50, F_drag_cable=(-4.79, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 225.90, L= 509.82, L_straight= 500.32, slack=  9.50, T_bat= 1.81, T_rov= 0.50, F_drag_cable=(-4.85, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.00, L= 509.81, L_straight= 500.32, slack=  9.50, T_bat= 1.83, T_rov= 0.50, F_drag_cable=(-4.90, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.10, L= 509.81, L_straight= 500.32, slack=  9.49, T_bat= 1.82, T_rov= 0.50, F_drag_cable=(-4.95, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.20, L= 509.80, L_straight= 500.31, slack=  9.49, T_bat= 1.84, T_rov= 0.50, F_drag_cable=(-4.99, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.30, L= 509.80, L_straight= 500.31, slack=  9.49, T_bat= 1.85, T_rov= 0.50, F_drag_cable=(-5.02, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.40, L= 509.79, L_straight= 500.31, slack=  9.49, T_bat= 1.86, T_rov= 0.50, F_drag_cable=(-5.05, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.50, L= 509.79, L_straight= 500.31, slack=  9.48, T_bat= 1.87, T_rov= 0.50, F_drag_cable=(-5.08, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.60, L= 509.78, L_straight= 500.30, slack=  9.48, T_bat= 1.88, T_rov= 0.50, F_drag_cable=(-5.10, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
[SCEN] t=226.70 scen=Fx crit=(e1>20:-5) T_bat=1.8530415008932517 y=-494.81 x=73.95 L=509.78
IC_L_7: t= 226.70, L= 509.78, L_straight= 500.30, slack=  9.48, T_bat= 1.85, T_rov= 0.50, F_drag_cable=(-5.12, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
[SCEN] t=226.80 scen=Fx crit=(e1>20:5) T_bat=1.8616580564904674 y=-494.80 x=73.97 L=509.77
IC_L_7: t= 226.80, L= 509.77, L_straight= 500.30, slack=  9.48, T_bat= 1.86, T_rov= 0.50, F_drag_cable=(-5.14, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 226.90, L= 509.77, L_straight= 500.30, slack=  9.47, T_bat= 1.73, T_rov= 0.50, F_drag_cable=(-3.90, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.00, L= 509.76, L_straight= 500.29, slack=  9.47, T_bat= 1.65, T_rov= 0.50, F_drag_cable=(-4.05, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.10, L= 509.76, L_straight= 500.29, slack=  9.47, T_bat= 1.65, T_rov= 0.50, F_drag_cable=(-4.19, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.20, L= 509.76, L_straight= 500.29, slack=  9.47, T_bat= 1.67, T_rov= 0.50, F_drag_cable=(-4.32, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.30, L= 509.75, L_straight= 500.29, slack=  9.46, T_bat= 1.69, T_rov= 0.50, F_drag_cable=(-4.43, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.40, L= 509.75, L_straight= 500.28, slack=  9.46, T_bat= 1.72, T_rov= 0.50, F_drag_cable=(-4.53, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.50, L= 509.74, L_straight= 500.28, slack=  9.46, T_bat= 1.75, T_rov= 0.50, F_drag_cable=(-4.61, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.60, L= 509.74, L_straight= 500.28, slack=  9.46, T_bat= 1.77, T_rov= 0.50, F_drag_cable=(-4.69, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.70, L= 509.73, L_straight= 500.28, slack=  9.46, T_bat= 1.76, T_rov= 0.50, F_drag_cable=(-4.76, -0.30), Fy_cmd= -8.83, desired= -0.05, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.80, L= 509.73, L_straight= 500.27, slack=  9.45, T_bat= 1.80, T_rov= 0.50, F_drag_cable=(-4.82, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 227.90, L= 509.72, L_straight= 500.27, slack=  9.45, T_bat= 1.81, T_rov= 0.50, F_drag_cable=(-4.88, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.00, L= 509.72, L_straight= 500.27, slack=  9.45, T_bat= 1.82, T_rov= 0.50, F_drag_cable=(-4.93, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.10, L= 509.71, L_straight= 500.27, slack=  9.45, T_bat= 1.84, T_rov= 0.50, F_drag_cable=(-4.97, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.20, L= 509.71, L_straight= 500.26, slack=  9.44, T_bat= 1.85, T_rov= 0.50, F_drag_cable=(-5.01, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.30, L= 509.70, L_straight= 500.26, slack=  9.44, T_bat= 1.84, T_rov= 0.50, F_drag_cable=(-5.04, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.40, L= 509.70, L_straight= 500.26, slack=  9.44, T_bat= 1.86, T_rov= 0.50, F_drag_cable=(-5.07, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.50, L= 509.69, L_straight= 500.26, slack=  9.44, T_bat= 1.88, T_rov= 0.50, F_drag_cable=(-5.09, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.60, L= 509.69, L_straight= 500.25, slack=  9.44, T_bat= 1.89, T_rov= 0.50, F_drag_cable=(-5.11, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.05, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.70, L= 509.69, L_straight= 500.25, slack=  9.43, T_bat= 1.89, T_rov= 0.50, F_drag_cable=(-5.13, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.80, L= 509.68, L_straight= 500.25, slack=  9.43, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.15, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 228.90, L= 509.68, L_straight= 500.25, slack=  9.43, T_bat= 1.89, T_rov= 0.50, F_drag_cable=(-5.17, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.00, L= 509.67, L_straight= 500.24, slack=  9.43, T_bat= 1.91, T_rov= 0.50, F_drag_cable=(-5.18, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.10, L= 509.67, L_straight= 500.24, slack=  9.42, T_bat= 1.91, T_rov= 0.50, F_drag_cable=(-5.19, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.20, L= 509.66, L_straight= 500.24, slack=  9.42, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.20, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.30, L= 509.66, L_straight= 500.24, slack=  9.42, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.21, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.40, L= 509.65, L_straight= 500.24, slack=  9.42, T_bat= 1.86, T_rov= 0.50, F_drag_cable=(-5.22, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.50, L= 509.65, L_straight= 500.23, slack=  9.42, T_bat= 1.90, T_rov= 0.50, F_drag_cable=(-5.22, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.60, L= 509.65, L_straight= 500.23, slack=  9.41, T_bat= 1.94, T_rov= 0.50, F_drag_cable=(-5.23, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.70, L= 509.64, L_straight= 500.23, slack=  9.41, T_bat= 1.94, T_rov= 0.50, F_drag_cable=(-5.23, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.80, L= 509.64, L_straight= 500.23, slack=  9.41, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.24, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 229.90, L= 509.63, L_straight= 500.22, slack=  9.41, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.24, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.00, L= 509.63, L_straight= 500.22, slack=  9.41, T_bat= 1.91, T_rov= 0.50, F_drag_cable=(-5.24, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.10, L= 509.62, L_straight= 500.22, slack=  9.40, T_bat= 1.90, T_rov= 0.50, F_drag_cable=(-5.25, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.20, L= 509.62, L_straight= 500.22, slack=  9.40, T_bat= 1.94, T_rov= 0.50, F_drag_cable=(-5.25, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.30, L= 509.62, L_straight= 500.22, slack=  9.40, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.25, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.40, L= 509.61, L_straight= 500.21, slack=  9.40, T_bat= 1.94, T_rov= 0.50, F_drag_cable=(-5.25, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.50, L= 509.61, L_straight= 500.21, slack=  9.40, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.25, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.60, L= 509.60, L_straight= 500.21, slack=  9.40, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.70, L= 509.60, L_straight= 500.21, slack=  9.39, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.80, L= 509.60, L_straight= 500.20, slack=  9.39, T_bat= 1.91, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 230.90, L= 509.59, L_straight= 500.20, slack=  9.39, T_bat= 1.95, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.00, L= 509.59, L_straight= 500.20, slack=  9.39, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.10, L= 509.58, L_straight= 500.20, slack=  9.39, T_bat= 1.89, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.20, L= 509.58, L_straight= 500.19, slack=  9.38, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.30, L= 509.58, L_straight= 500.19, slack=  9.38, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.40, L= 509.57, L_straight= 500.19, slack=  9.38, T_bat= 1.95, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.50, L= 509.57, L_straight= 500.19, slack=  9.38, T_bat= 1.96, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.60, L= 509.56, L_straight= 500.19, slack=  9.38, T_bat= 1.95, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
[SCEN] t=231.70 scen=Fx crit=(e1>25:10) T_bat=1.9279315879692176 y=-494.50 x=75.21 L=509.56
IC_L_7: t= 231.70, L= 509.56, L_straight= 500.18, slack=  9.38, T_bat= 1.93, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.80, L= 509.56, L_straight= 500.18, slack=  9.37, T_bat= 1.92, T_rov= 0.50, F_drag_cable=(-5.26, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 231.90, L= 509.55, L_straight= 500.18, slack=  9.37, T_bat= 2.03, T_rov= 0.50, F_drag_cable=(-5.96, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.00, L= 509.55, L_straight= 500.18, slack=  9.37, T_bat= 2.16, T_rov= 0.50, F_drag_cable=(-6.61, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.10, L= 509.54, L_straight= 500.18, slack=  9.37, T_bat= 2.30, T_rov= 0.50, F_drag_cable=(-7.19, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.20, L= 509.54, L_straight= 500.17, slack=  9.37, T_bat= 2.42, T_rov= 0.50, F_drag_cable=(-7.70, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.30, L= 509.54, L_straight= 500.17, slack=  9.36, T_bat= 2.56, T_rov= 0.50, F_drag_cable=(-8.15, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.40, L= 509.53, L_straight= 500.17, slack=  9.36, T_bat= 2.64, T_rov= 0.50, F_drag_cable=(-8.54, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.50, L= 509.53, L_straight= 500.17, slack=  9.36, T_bat= 2.73, T_rov= 0.50, F_drag_cable=(-8.88, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.60, L= 509.53, L_straight= 500.17, slack=  9.36, T_bat= 2.83, T_rov= 0.50, F_drag_cable=(-9.16, -0.30), Fy_cmd= -8.83, desired= -0.04, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.70, L= 509.52, L_straight= 500.17, slack=  9.35, T_bat= 2.90, T_rov= 0.50, F_drag_cable=(-9.40, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.80, L= 509.52, L_straight= 500.17, slack=  9.35, T_bat= 2.97, T_rov= 0.50, F_drag_cable=(-9.60, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 232.90, L= 509.51, L_straight= 500.17, slack=  9.35, T_bat= 3.10, T_rov= 0.50, F_drag_cable=(-9.77, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.00, L= 509.51, L_straight= 500.17, slack=  9.34, T_bat= 3.15, T_rov= 0.50, F_drag_cable=(-9.91, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.10, L= 509.51, L_straight= 500.17, slack=  9.34, T_bat= 3.14, T_rov= 0.50, F_drag_cable=(-10.03, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.20, L= 509.50, L_straight= 500.17, slack=  9.34, T_bat= 3.19, T_rov= 0.50, F_drag_cable=(-10.12, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.30, L= 509.50, L_straight= 500.16, slack=  9.33, T_bat= 3.21, T_rov= 0.50, F_drag_cable=(-10.20, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.40, L= 509.50, L_straight= 500.16, slack=  9.33, T_bat= 3.26, T_rov= 0.50, F_drag_cable=(-10.27, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.04, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.50, L= 509.49, L_straight= 500.16, slack=  9.33, T_bat= 3.24, T_rov= 0.50, F_drag_cable=(-10.32, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.60, L= 509.49, L_straight= 500.16, slack=  9.33, T_bat= 3.27, T_rov= 0.50, F_drag_cable=(-10.37, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.70, L= 509.49, L_straight= 500.16, slack=  9.32, T_bat= 3.24, T_rov= 0.50, F_drag_cable=(-10.40, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.80, L= 509.48, L_straight= 500.16, slack=  9.32, T_bat= 3.22, T_rov= 0.50, F_drag_cable=(-10.43, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 233.90, L= 509.48, L_straight= 500.16, slack=  9.32, T_bat= 3.26, T_rov= 0.50, F_drag_cable=(-10.46, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.00, L= 509.48, L_straight= 500.16, slack=  9.31, T_bat= 3.29, T_rov= 0.50, F_drag_cable=(-10.48, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.10, L= 509.47, L_straight= 500.16, slack=  9.31, T_bat= 3.26, T_rov= 0.50, F_drag_cable=(-10.50, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.20, L= 509.47, L_straight= 500.16, slack=  9.31, T_bat= 3.27, T_rov= 0.50, F_drag_cable=(-10.51, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.30, L= 509.47, L_straight= 500.16, slack=  9.31, T_bat= 3.28, T_rov= 0.50, F_drag_cable=(-10.52, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.40, L= 509.46, L_straight= 500.16, slack=  9.30, T_bat= 3.28, T_rov= 0.50, F_drag_cable=(-10.53, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
IC_L_7: t= 234.50, L= 509.46, L_straight= 500.16, slack=  9.30, T_bat= 3.31, T_rov= 0.50, F_drag_cable=(-10.54, -0.30), Fy_cmd= -8.83, desired= -0.03, ret= -0.03, exp=PILOT_DESC_SLACK_CAP_ACC
