IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 289.60, L= 439.04, L_straight= 418.16, slack= 20.88, T_bat= 12.04, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 289.70, L= 438.98, L_straight= 418.11, slack= 20.88, T_bat= 48.58, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 289.80, L= 438.93, L_straight= 418.05, slack= 20.88, T_bat= 12.01, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 289.90, L= 438.87, L_straight= 417.99, slack= 20.87, T_bat= 48.58, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 290.00, L= 438.81, L_straight= 417.94, slack= 20.88, T_bat= 11.99, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 290.10, L= 438.75, L_straight= 417.88, slack= 20.87, T_bat= 48.59, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 290.20, L= 438.70, L_straight= 417.82, slack= 20.87, T_bat= 11.96, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 290.30, L= 438.64, L_straight= 417.77, slack= 20.87, T_bat= 48.60, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 290.40, L= 438.59, L_straight= 417.71, slack= 20.87, T_bat= 11.94, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 290.50, L= 438.53, L_straight= 417.66, slack= 20.87, T_bat= 48.61, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 290.60, L= 438.47, L_straight= 417.60, slack= 20.87, T_bat= 11.92, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 290.70, L= 438.42, L_straight= 417.54, slack= 20.87, T_bat= 48.62, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 290.80, L= 438.36, L_straight= 417.49, slack= 20.88, T_bat= 11.89, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 290.90, L= 438.31, L_straight= 417.43, slack= 20.87, T_bat= 48.62, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.00, L= 438.24, L_straight= 417.38, slack= 20.87, T_bat= 11.87, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.10, L= 438.18, L_straight= 417.32, slack= 20.86, T_bat= 48.63, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 291.20, L= 438.12, L_straight= 417.26, slack= 20.85, T_bat= 11.85, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.30, L= 438.05, L_straight= 417.21, slack= 20.85, T_bat= 48.64, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 291.40, L= 437.99, L_straight= 417.15, slack= 20.84, T_bat= 11.82, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.50, L= 437.93, L_straight= 417.09, slack= 20.83, T_bat= 48.64, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 291.60, L= 437.87, L_straight= 417.04, slack= 20.83, T_bat= 11.80, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.70, L= 437.81, L_straight= 416.98, slack= 20.82, T_bat= 48.65, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 291.80, L= 437.75, L_straight= 416.93, slack= 20.82, T_bat= 11.77, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 291.90, L= 437.69, L_straight= 416.87, slack= 20.82, T_bat= 48.66, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 292.00, L= 437.63, L_straight= 416.81, slack= 20.82, T_bat= 11.75, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 292.10, L= 437.57, L_straight= 416.76, slack= 20.81, T_bat= 48.67, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 292.20, L= 437.51, L_straight= 416.70, slack= 20.81, T_bat= 11.73, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 292.30, L= 437.45, L_straight= 416.64, slack= 20.81, T_bat= 48.67, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 292.40, L= 437.40, L_straight= 416.59, slack= 20.81, T_bat= 11.70, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 292.50, L= 437.34, L_straight= 416.53, slack= 20.80, T_bat= 48.68, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 292.60, L= 437.28, L_straight= 416.48, slack= 20.80, T_bat= 11.68, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 292.70, L= 437.22, L_straight= 416.42, slack= 20.80, T_bat= 48.69, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 292.80, L= 437.17, L_straight= 416.36, slack= 20.80, T_bat= 11.65, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 292.90, L= 437.11, L_straight= 416.31, slack= 20.80, T_bat= 48.70, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 293.00, L= 437.05, L_straight= 416.25, slack= 20.80, T_bat= 11.63, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.10, L= 436.99, L_straight= 416.20, slack= 20.80, T_bat= 48.71, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 293.20, L= 436.94, L_straight= 416.14, slack= 20.80, T_bat= 11.61, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.30, L= 436.88, L_straight= 416.08, slack= 20.80, T_bat= 48.71, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 293.40, L= 436.83, L_straight= 416.03, slack= 20.80, T_bat= 11.58, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.50, L= 436.77, L_straight= 415.97, slack= 20.80, T_bat= 48.72, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.60, L= 436.71, L_straight= 415.91, slack= 20.79, T_bat= 11.56, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.70, L= 436.64, L_straight= 415.86, slack= 20.78, T_bat= 48.73, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 293.80, L= 436.58, L_straight= 415.80, slack= 20.78, T_bat= 11.54, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 293.90, L= 436.52, L_straight= 415.75, slack= 20.77, T_bat= 48.74, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 294.00, L= 436.46, L_straight= 415.69, slack= 20.77, T_bat= 11.51, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 294.10, L= 436.39, L_straight= 415.63, slack= 20.76, T_bat= 48.74, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 294.20, L= 436.33, L_straight= 415.58, slack= 20.76, T_bat= 11.49, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 294.30, L= 436.27, L_straight= 415.52, slack= 20.75, T_bat= 48.75, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 294.40, L= 436.21, L_straight= 415.47, slack= 20.75, T_bat= 11.46, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 294.50, L= 436.15, L_straight= 415.41, slack= 20.74, T_bat= 48.76, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 294.60, L= 436.09, L_straight= 415.35, slack= 20.74, T_bat= 11.44, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 294.70, L= 436.03, L_straight= 415.30, slack= 20.73, T_bat= 48.76, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 294.80, L= 435.97, L_straight= 415.24, slack= 20.73, T_bat= 11.42, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 294.90, L= 435.91, L_straight= 415.18, slack= 20.73, T_bat= 48.77, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 295.00, L= 435.86, L_straight= 415.13, slack= 20.73, T_bat= 11.39, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 295.10, L= 435.80, L_straight= 415.07, slack= 20.73, T_bat= 48.78, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 295.20, L= 435.74, L_straight= 415.02, slack= 20.73, T_bat= 11.37, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 295.30, L= 435.68, L_straight= 414.96, slack= 20.72, T_bat= 48.79, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 295.40, L= 435.63, L_straight= 414.90, slack= 20.72, T_bat= 11.35, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 295.50, L= 435.57, L_straight= 414.85, slack= 20.72, T_bat= 48.79, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 295.60, L= 435.51, L_straight= 414.79, slack= 20.72, T_bat= 11.32, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 295.70, L= 435.46, L_straight= 414.74, slack= 20.72, T_bat= 48.80, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 295.80, L= 435.40, L_straight= 414.68, slack= 20.72, T_bat= 11.30, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 295.90, L= 435.34, L_straight= 414.62, slack= 20.72, T_bat= 48.81, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 296.00, L= 435.29, L_straight= 414.57, slack= 20.72, T_bat= 11.28, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.10, L= 435.23, L_straight= 414.51, slack= 20.72, T_bat= 48.82, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 296.20, L= 435.18, L_straight= 414.45, slack= 20.72, T_bat= 11.25, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.30, L= 435.12, L_straight= 414.40, slack= 20.72, T_bat= 48.83, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.40, L= 435.06, L_straight= 414.34, slack= 20.72, T_bat= 11.23, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.50, L= 434.99, L_straight= 414.29, slack= 20.71, T_bat= 48.83, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 296.60, L= 434.93, L_straight= 414.23, slack= 20.70, T_bat= 11.21, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.70, L= 434.87, L_straight= 414.17, slack= 20.69, T_bat= 48.84, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 296.80, L= 434.81, L_straight= 414.12, slack= 20.69, T_bat= 11.18, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 296.90, L= 434.74, L_straight= 414.06, slack= 20.68, T_bat= 48.85, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 297.00, L= 434.69, L_straight= 414.00, slack= 20.68, T_bat= 11.16, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 297.10, L= 434.62, L_straight= 413.95, slack= 20.67, T_bat= 48.85, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 297.20, L= 434.56, L_straight= 413.89, slack= 20.67, T_bat= 11.13, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 297.30, L= 434.50, L_straight= 413.84, slack= 20.67, T_bat= 48.86, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 297.40, L= 434.45, L_straight= 413.78, slack= 20.66, T_bat= 11.11, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 297.50, L= 434.38, L_straight= 413.72, slack= 20.66, T_bat= 48.87, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 297.60, L= 434.33, L_straight= 413.67, slack= 20.66, T_bat= 11.09, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 297.70, L= 434.27, L_straight= 413.61, slack= 20.65, T_bat= 48.88, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 297.80, L= 434.21, L_straight= 413.56, slack= 20.66, T_bat= 11.06, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 297.90, L= 434.15, L_straight= 413.50, slack= 20.65, T_bat= 48.88, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 298.00, L= 434.10, L_straight= 413.44, slack= 20.65, T_bat= 11.04, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 298.10, L= 434.04, L_straight= 413.39, slack= 20.65, T_bat= 48.89, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 298.20, L= 433.98, L_straight= 413.33, slack= 20.65, T_bat= 11.02, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 298.30, L= 433.92, L_straight= 413.27, slack= 20.65, T_bat= 48.90, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 298.40, L= 433.87, L_straight= 413.22, slack= 20.65, T_bat= 10.99, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 298.50, L= 433.81, L_straight= 413.16, slack= 20.65, T_bat= 48.91, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 298.60, L= 433.76, L_straight= 413.11, slack= 20.65, T_bat= 10.97, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 298.70, L= 433.70, L_straight= 413.05, slack= 20.65, T_bat= 48.91, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 298.80, L= 433.64, L_straight= 412.99, slack= 20.65, T_bat= 10.95, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 298.90, L= 433.59, L_straight= 412.94, slack= 20.65, T_bat= 48.92, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.00, L= 433.52, L_straight= 412.88, slack= 20.64, T_bat= 10.92, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.10, L= 433.46, L_straight= 412.83, slack= 20.63, T_bat= 48.93, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 299.20, L= 433.40, L_straight= 412.77, slack= 20.63, T_bat= 10.90, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.30, L= 433.33, L_straight= 412.71, slack= 20.62, T_bat= 48.93, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 299.40, L= 433.27, L_straight= 412.66, slack= 20.61, T_bat= 10.87, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.50, L= 433.21, L_straight= 412.60, slack= 20.61, T_bat= 48.94, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 299.60, L= 433.15, L_straight= 412.54, slack= 20.60, T_bat= 10.85, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.70, L= 433.09, L_straight= 412.49, slack= 20.60, T_bat= 48.95, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 299.80, L= 433.03, L_straight= 412.43, slack= 20.60, T_bat= 10.83, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 299.90, L= 432.97, L_straight= 412.38, slack= 20.59, T_bat= 48.96, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 300.00, L= 432.91, L_straight= 412.32, slack= 20.59, T_bat= 10.80, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 300.10, L= 432.85, L_straight= 412.26, slack= 20.58, T_bat= 48.96, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 300.20, L= 432.79, L_straight= 412.21, slack= 20.58, T_bat= 10.78, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 300.30, L= 432.73, L_straight= 412.15, slack= 20.58, T_bat= 48.97, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 300.40, L= 432.67, L_straight= 412.09, slack= 20.58, T_bat= 10.76, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 300.50, L= 432.61, L_straight= 412.04, slack= 20.57, T_bat= 48.98, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 300.60, L= 432.56, L_straight= 411.98, slack= 20.57, T_bat= 10.73, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 300.70, L= 432.50, L_straight= 411.93, slack= 20.57, T_bat= 48.98, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 300.80, L= 432.44, L_straight= 411.87, slack= 20.57, T_bat= 10.71, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 300.90, L= 432.38, L_straight= 411.81, slack= 20.57, T_bat= 48.99, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 301.00, L= 432.33, L_straight= 411.76, slack= 20.57, T_bat= 10.69, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.10, L= 432.27, L_straight= 411.70, slack= 20.57, T_bat= 49.00, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 301.20, L= 432.22, L_straight= 411.65, slack= 20.57, T_bat= 10.66, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.30, L= 432.16, L_straight= 411.59, slack= 20.57, T_bat= 49.01, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 301.40, L= 432.10, L_straight= 411.53, slack= 20.57, T_bat= 10.64, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.50, L= 432.05, L_straight= 411.48, slack= 20.57, T_bat= 49.01, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 301.60, L= 431.99, L_straight= 411.42, slack= 20.57, T_bat= 10.62, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.70, L= 431.94, L_straight= 411.36, slack= 20.57, T_bat= 49.02, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.80, L= 431.87, L_straight= 411.31, slack= 20.57, T_bat= 10.59, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 301.90, L= 431.81, L_straight= 411.25, slack= 20.56, T_bat= 49.03, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 302.00, L= 431.75, L_straight= 411.20, slack= 20.55, T_bat= 10.57, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 302.10, L= 431.68, L_straight= 411.14, slack= 20.54, T_bat= 49.04, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 302.20, L= 431.62, L_straight= 411.08, slack= 20.54, T_bat= 10.55, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 302.30, L= 431.56, L_straight= 411.03, slack= 20.53, T_bat= 49.04, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 302.40, L= 431.50, L_straight= 410.97, slack= 20.53, T_bat= 10.52, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 302.50, L= 431.44, L_straight= 410.92, slack= 20.52, T_bat= 49.05, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 302.60, L= 431.38, L_straight= 410.86, slack= 20.52, T_bat= 10.50, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 302.70, L= 431.32, L_straight= 410.80, slack= 20.51, T_bat= 49.06, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 302.80, L= 431.26, L_straight= 410.75, slack= 20.51, T_bat= 10.48, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 302.90, L= 431.20, L_straight= 410.69, slack= 20.51, T_bat= 49.06, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 303.00, L= 431.14, L_straight= 410.63, slack= 20.51, T_bat= 10.45, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 303.10, L= 431.08, L_straight= 410.58, slack= 20.50, T_bat= 49.07, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 303.20, L= 431.03, L_straight= 410.52, slack= 20.50, T_bat= 10.43, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 303.30, L= 430.97, L_straight= 410.47, slack= 20.50, T_bat= 49.08, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 303.40, L= 430.91, L_straight= 410.41, slack= 20.50, T_bat= 10.41, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 303.50, L= 430.85, L_straight= 410.35, slack= 20.50, T_bat= 49.08, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 303.60, L= 430.80, L_straight= 410.30, slack= 20.50, T_bat= 10.38, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
