IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy_cmd=  0.00, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 374.60, L= 389.04, L_straight= 370.51, slack= 18.52, T_bat= 51.14, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 374.70, L= 388.99, L_straight= 370.46, slack= 18.53, T_bat= 2.57, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 374.80, L= 388.93, L_straight= 370.40, slack= 18.53, T_bat= 51.14, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 374.90, L= 388.87, L_straight= 370.35, slack= 18.52, T_bat= 2.55, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 375.00, L= 388.80, L_straight= 370.29, slack= 18.51, T_bat= 51.15, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 375.10, L= 388.74, L_straight= 370.23, slack= 18.51, T_bat= 2.52, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 375.20, L= 388.67, L_straight= 370.18, slack= 18.50, T_bat= 51.15, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 375.30, L= 388.61, L_straight= 370.12, slack= 18.49, T_bat= 2.50, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 375.40, L= 388.55, L_straight= 370.07, slack= 18.49, T_bat= 51.15, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 375.50, L= 388.49, L_straight= 370.01, slack= 18.48, T_bat= 2.48, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 375.60, L= 388.43, L_straight= 369.95, slack= 18.48, T_bat= 51.16, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 375.70, L= 388.37, L_straight= 369.90, slack= 18.47, T_bat= 2.46, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 375.80, L= 388.31, L_straight= 369.84, slack= 18.47, T_bat= 51.16, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 375.90, L= 388.25, L_straight= 369.78, slack= 18.47, T_bat= 2.44, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 376.00, L= 388.19, L_straight= 369.73, slack= 18.46, T_bat= 51.17, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 376.10, L= 388.13, L_straight= 369.67, slack= 18.46, T_bat= 2.42, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 376.20, L= 388.07, L_straight= 369.62, slack= 18.46, T_bat= 51.17, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 376.30, L= 388.02, L_straight= 369.56, slack= 18.46, T_bat= 2.40, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 376.40, L= 387.96, L_straight= 369.50, slack= 18.45, T_bat= 51.17, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 376.50, L= 387.90, L_straight= 369.45, slack= 18.46, T_bat= 2.38, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 376.60, L= 387.84, L_straight= 369.39, slack= 18.45, T_bat= 51.18, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 376.70, L= 387.79, L_straight= 369.34, slack= 18.45, T_bat= 2.36, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 376.80, L= 387.73, L_straight= 369.28, slack= 18.45, T_bat= 51.18, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 376.90, L= 387.68, L_straight= 369.22, slack= 18.45, T_bat= 2.34, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.00, L= 387.62, L_straight= 369.17, slack= 18.45, T_bat= 51.19, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 377.10, L= 387.56, L_straight= 369.11, slack= 18.45, T_bat= 2.32, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.20, L= 387.50, L_straight= 369.05, slack= 18.45, T_bat= 51.19, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 377.30, L= 387.45, L_straight= 369.00, slack= 18.45, T_bat= 2.30, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.40, L= 387.39, L_straight= 368.94, slack= 18.45, T_bat= 51.20, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.50, L= 387.33, L_straight= 368.89, slack= 18.44, T_bat= 2.28, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.60, L= 387.26, L_straight= 368.83, slack= 18.43, T_bat= 51.20, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 377.70, L= 387.20, L_straight= 368.77, slack= 18.43, T_bat= 2.26, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 377.80, L= 387.14, L_straight= 368.72, slack= 18.42, T_bat= 51.20, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 377.90, L= 387.08, L_straight= 368.66, slack= 18.42, T_bat= 2.24, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 378.00, L= 387.01, L_straight= 368.61, slack= 18.41, T_bat= 51.21, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 378.10, L= 386.96, L_straight= 368.55, slack= 18.41, T_bat= 2.22, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 378.20, L= 386.89, L_straight= 368.49, slack= 18.40, T_bat= 51.21, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 378.30, L= 386.84, L_straight= 368.44, slack= 18.40, T_bat= 2.20, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 378.40, L= 386.77, L_straight= 368.38, slack= 18.39, T_bat= 51.22, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 378.50, L= 386.72, L_straight= 368.33, slack= 18.39, T_bat= 2.18, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 378.60, L= 386.65, L_straight= 368.27, slack= 18.39, T_bat= 51.22, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 378.70, L= 386.60, L_straight= 368.21, slack= 18.38, T_bat= 2.16, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 378.80, L= 386.54, L_straight= 368.16, slack= 18.38, T_bat= 51.22, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 378.90, L= 386.48, L_straight= 368.10, slack= 18.38, T_bat= 2.14, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 379.00, L= 386.42, L_straight= 368.04, slack= 18.38, T_bat= 51.23, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 379.10, L= 386.37, L_straight= 367.99, slack= 18.38, T_bat= 2.12, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 379.20, L= 386.31, L_straight= 367.93, slack= 18.37, T_bat= 51.23, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 379.30, L= 386.25, L_straight= 367.88, slack= 18.37, T_bat= 2.10, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 379.40, L= 386.19, L_straight= 367.82, slack= 18.37, T_bat= 51.24, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 379.50, L= 386.14, L_straight= 367.76, slack= 18.37, T_bat= 2.08, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 379.60, L= 386.08, L_straight= 367.71, slack= 18.37, T_bat= 51.24, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 379.70, L= 386.02, L_straight= 367.65, slack= 18.37, T_bat= 2.06, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 379.80, L= 385.97, L_straight= 367.60, slack= 18.37, T_bat= 51.24, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 379.90, L= 385.91, L_straight= 367.54, slack= 18.37, T_bat= 2.04, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.00, L= 385.85, L_straight= 367.48, slack= 18.37, T_bat= 51.25, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 380.10, L= 385.80, L_straight= 367.43, slack= 18.37, T_bat= 2.02, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.20, L= 385.74, L_straight= 367.37, slack= 18.37, T_bat= 51.25, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.30, L= 385.68, L_straight= 367.31, slack= 18.37, T_bat= 2.00, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.40, L= 385.62, L_straight= 367.26, slack= 18.36, T_bat= 51.26, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 380.50, L= 385.55, L_straight= 367.20, slack= 18.35, T_bat= 1.98, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.60, L= 385.49, L_straight= 367.15, slack= 18.34, T_bat= 51.26, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 380.70, L= 385.43, L_straight= 367.09, slack= 18.34, T_bat= 1.96, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 380.80, L= 385.37, L_straight= 367.03, slack= 18.33, T_bat= 51.26, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 380.90, L= 385.31, L_straight= 366.98, slack= 18.33, T_bat= 1.93, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 381.00, L= 385.25, L_straight= 366.92, slack= 18.32, T_bat= 51.27, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 381.10, L= 385.19, L_straight= 366.87, slack= 18.32, T_bat= 1.91, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 381.20, L= 385.13, L_straight= 366.81, slack= 18.32, T_bat= 51.27, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 381.30, L= 385.07, L_straight= 366.75, slack= 18.31, T_bat= 1.89, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 381.40, L= 385.01, L_straight= 366.70, slack= 18.31, T_bat= 51.28, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 381.50, L= 384.95, L_straight= 366.64, slack= 18.31, T_bat= 1.87, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 381.60, L= 384.89, L_straight= 366.59, slack= 18.30, T_bat= 51.28, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 381.70, L= 384.83, L_straight= 366.53, slack= 18.30, T_bat= 1.85, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 381.80, L= 384.77, L_straight= 366.47, slack= 18.30, T_bat= 51.28, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 381.90, L= 384.72, L_straight= 366.42, slack= 18.30, T_bat= 1.83, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.00, L= 384.66, L_straight= 366.36, slack= 18.30, T_bat= 51.29, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 382.10, L= 384.60, L_straight= 366.30, slack= 18.30, T_bat= 1.81, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.20, L= 384.54, L_straight= 366.25, slack= 18.30, T_bat= 51.29, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 382.30, L= 384.49, L_straight= 366.19, slack= 18.30, T_bat= 1.79, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.40, L= 384.43, L_straight= 366.14, slack= 18.30, T_bat= 51.30, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 382.50, L= 384.38, L_straight= 366.08, slack= 18.30, T_bat= 1.77, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.60, L= 384.32, L_straight= 366.02, slack= 18.30, T_bat= 51.30, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 382.70, L= 384.27, L_straight= 365.97, slack= 18.30, T_bat= 1.75, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.80, L= 384.21, L_straight= 365.91, slack= 18.30, T_bat= 51.30, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 382.90, L= 384.15, L_straight= 365.86, slack= 18.29, T_bat= 1.73, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 383.00, L= 384.08, L_straight= 365.80, slack= 18.28, T_bat= 51.31, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 383.10, L= 384.02, L_straight= 365.74, slack= 18.28, T_bat= 1.71, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 383.20, L= 383.95, L_straight= 365.69, slack= 18.27, T_bat= 51.31, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 383.30, L= 383.89, L_straight= 365.63, slack= 18.26, T_bat= 1.69, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 383.40, L= 383.83, L_straight= 365.57, slack= 18.26, T_bat= 51.31, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 383.50, L= 383.77, L_straight= 365.52, slack= 18.25, T_bat= 1.67, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 383.60, L= 383.71, L_straight= 365.46, slack= 18.25, T_bat= 51.32, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 383.70, L= 383.65, L_straight= 365.41, slack= 18.24, T_bat= 1.65, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 383.80, L= 383.59, L_straight= 365.35, slack= 18.24, T_bat= 51.32, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 383.90, L= 383.53, L_straight= 365.29, slack= 18.24, T_bat= 1.63, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 384.00, L= 383.47, L_straight= 365.24, slack= 18.23, T_bat= 51.33, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 384.10, L= 383.41, L_straight= 365.18, slack= 18.23, T_bat= 1.61, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 384.20, L= 383.35, L_straight= 365.13, slack= 18.23, T_bat= 51.33, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 384.30, L= 383.30, L_straight= 365.07, slack= 18.23, T_bat= 1.59, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 384.40, L= 383.24, L_straight= 365.01, slack= 18.22, T_bat= 51.33, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 384.50, L= 383.18, L_straight= 364.96, slack= 18.22, T_bat= 1.57, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 384.60, L= 383.12, L_straight= 364.90, slack= 18.22, T_bat= 51.34, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 384.70, L= 383.07, L_straight= 364.85, slack= 18.22, T_bat= 1.55, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 384.80, L= 383.01, L_straight= 364.79, slack= 18.22, T_bat= 51.34, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 384.90, L= 382.95, L_straight= 364.73, slack= 18.22, T_bat= 1.53, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.00, L= 382.89, L_straight= 364.68, slack= 18.22, T_bat= 51.35, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 385.10, L= 382.84, L_straight= 364.62, slack= 18.22, T_bat= 1.51, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.20, L= 382.78, L_straight= 364.56, slack= 18.22, T_bat= 51.35, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 385.30, L= 382.73, L_straight= 364.51, slack= 18.22, T_bat= 1.49, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.40, L= 382.67, L_straight= 364.45, slack= 18.22, T_bat= 51.35, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 385.50, L= 382.62, L_straight= 364.40, slack= 18.22, T_bat= 1.47, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.60, L= 382.56, L_straight= 364.34, slack= 18.22, T_bat= 51.36, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.70, L= 382.50, L_straight= 364.28, slack= 18.21, T_bat= 1.45, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 385.80, L= 382.43, L_straight= 364.23, slack= 18.20, T_bat= 51.36, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
IC_L_7: t= 385.90, L= 382.37, L_straight= 364.17, slack= 18.20, T_bat= 1.43, Fy_cmd= 50.00, desired= -1.00, ret= -0.65, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 386.00, L= 382.31, L_straight= 364.12, slack= 18.19, T_bat= 51.36, Fy_cmd= 50.00, desired=  1.00, ret= -0.60, exp=T_HARD_ACC
IC_L_7: t= 386.10, L= 382.25, L_straight= 364.06, slack= 18.19, T_bat= 1.41, Fy_cmd= 50.00, desired= -1.00, ret= -0.64, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 386.20, L= 382.18, L_straight= 364.00, slack= 18.18, T_bat= 51.37, Fy_cmd= 50.00, desired=  1.00, ret= -0.59, exp=T_HARD_ACC
IC_L_7: t= 386.30, L= 382.12, L_straight= 363.95, slack= 18.18, T_bat= 1.39, Fy_cmd= 50.00, desired= -1.00, ret= -0.63, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 386.40, L= 382.06, L_straight= 363.89, slack= 18.17, T_bat= 51.37, Fy_cmd= 50.00, desired=  1.00, ret= -0.58, exp=T_HARD_ACC
IC_L_7: t= 386.50, L= 382.00, L_straight= 363.84, slack= 18.17, T_bat= 1.37, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 386.60, L= 381.94, L_straight= 363.78, slack= 18.16, T_bat= 51.37, Fy_cmd= 50.00, desired=  1.00, ret= -0.57, exp=T_HARD_ACC
IC_L_7: t= 386.70, L= 381.88, L_straight= 363.72, slack= 18.16, T_bat= 1.35, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 386.80, L= 381.82, L_straight= 363.67, slack= 18.16, T_bat= 51.38, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 386.90, L= 381.77, L_straight= 363.61, slack= 18.15, T_bat= 1.33, Fy_cmd= 50.00, desired= -1.00, ret= -0.61, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 387.00, L= 381.70, L_straight= 363.55, slack= 18.15, T_bat= 51.38, Fy_cmd= 50.00, desired=  1.00, ret= -0.56, exp=T_HARD_ACC
IC_L_7: t= 387.10, L= 381.65, L_straight= 363.50, slack= 18.15, T_bat= 1.31, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 387.20, L= 381.59, L_straight= 363.44, slack= 18.15, T_bat= 51.39, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 387.30, L= 381.53, L_straight= 363.39, slack= 18.15, T_bat= 1.29, Fy_cmd= 50.00, desired= -1.00, ret= -0.60, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 387.40, L= 381.47, L_straight= 363.33, slack= 18.14, T_bat= 51.39, Fy_cmd= 50.00, desired=  1.00, ret= -0.55, exp=T_HARD_ACC
IC_L_7: t= 387.50, L= 381.42, L_straight= 363.27, slack= 18.15, T_bat= 1.27, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 387.60, L= 381.36, L_straight= 363.22, slack= 18.14, T_bat= 51.39, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 387.70, L= 381.31, L_straight= 363.16, slack= 18.14, T_bat= 1.25, Fy_cmd= 50.00, desired= -1.00, ret= -0.59, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 387.80, L= 381.25, L_straight= 363.11, slack= 18.14, T_bat= 51.40, Fy_cmd= 50.00, desired=  1.00, ret= -0.54, exp=T_HARD_ACC
IC_L_7: t= 387.90, L= 381.19, L_straight= 363.05, slack= 18.14, T_bat= 1.23, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 388.00, L= 381.13, L_straight= 362.99, slack= 18.14, T_bat= 51.40, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 388.10, L= 381.08, L_straight= 362.94, slack= 18.14, T_bat= 1.21, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 388.20, L= 381.02, L_straight= 362.88, slack= 18.14, T_bat= 51.41, Fy_cmd= 50.00, desired=  1.00, ret= -0.53, exp=T_HARD_ACC
IC_L_7: t= 388.30, L= 380.97, L_straight= 362.82, slack= 18.15, T_bat= 1.19, Fy_cmd= 50.00, desired= -1.00, ret= -0.58, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 388.40, L= 380.91, L_straight= 362.77, slack= 18.14, T_bat= 51.41, Fy_cmd= 50.00, desired= -1.00, ret= -0.62, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 388.50, L= 380.85, L_straight= 362.71, slack= 18.14, T_bat= 1.17, Fy_cmd= 50.00, desired= -1.00, ret= -0.66, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 388.60, L= 380.78, L_straight= 362.66, slack= 18.13, T_bat= 51.41, Fy_cmd= 50.00, desired=  1.00, ret= -0.61, exp=T_HARD_ACC
