[SCEN] t=0.10 scen=Fy crit=(t>0:-50) T_bat=0.403729584757652 p=-100.00 L=110.00
IC_L_6: t= 0.10, y_rov=-100.00, vy_rov=-0.03, gy_rov= 0.00, L= 110.00, dl_dt_cmd= 0.00, prev_cmd= 0.00, T_bat= 0.40, Fy_tr=-0.01, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-8.73, ret=-0.01, exp=CATENARY_SIGN_IN_ACC
IC_L_6: t= 212.00, y_rov=-187.33, vy_rov=-0.45, gy_rov= 0.21, L= 187.69, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 17.23, Fy_tr= 2.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-30.32, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.10, y_rov=-187.37, vy_rov=-0.38, gy_rov= 0.07, L= 187.73, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 33.02, Fy_tr= 17.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.09, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.20, y_rov=-187.40, vy_rov=-0.38, gy_rov=-0.00, L= 187.77, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 18.18, Fy_tr= 2.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.75, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.30, y_rov=-187.44, vy_rov=-0.38, gy_rov=-0.00, L= 187.80, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 28.59, Fy_tr= 17.11, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.57, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.40, y_rov=-187.44, vy_rov= 0.00, gy_rov= 0.38, L= 187.84, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 0.00, Fy_tr= 2.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.65, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 212.50, y_rov=-187.51, vy_rov=-0.64, gy_rov=-0.64, L= 187.88, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 30.95, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.20, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.60, y_rov=-187.55, vy_rov=-0.48, gy_rov= 0.16, L= 187.91, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.33, Fy_tr= 1.70, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-27.04, ret= 0.35, exp=PILOT_DESC_ACC
IC_L_6: t= 212.70, y_rov=-187.55, vy_rov= 0.00, gy_rov= 0.48, L= 187.95, dl_dt_cmd= 0.35, prev_cmd= 0.35, T_bat= 18.35, Fy_tr= 17.58, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-41.25, ret= 0.35, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.80, y_rov=-187.62, vy_rov=-0.66, gy_rov=-0.66, L= 187.99, dl_dt_cmd= 0.35, prev_cmd= 0.35, T_bat= 15.33, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.71, ret= 0.36, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 212.90, y_rov=-187.66, vy_rov=-0.41, gy_rov= 0.25, L= 188.02, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 15.39, Fy_tr= 2.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.08, ret= 0.36, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.00, y_rov=-187.66, vy_rov= 0.00, gy_rov= 0.41, L= 188.06, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 5.30, Fy_tr= 16.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-42.52, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.10, y_rov=-187.73, vy_rov=-0.65, gy_rov=-0.65, L= 188.09, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 26.56, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-4.77, ret= 0.37, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.20, y_rov=-187.77, vy_rov=-0.47, gy_rov= 0.18, L= 188.13, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 2.80, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-28.82, ret= 0.35, exp=PILOT_DESC_ACC
IC_L_6: t= 213.30, y_rov=-187.81, vy_rov=-0.36, gy_rov= 0.11, L= 188.17, dl_dt_cmd= 0.35, prev_cmd= 0.35, T_bat= 47.49, Fy_tr= 17.33, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-24.72, ret= 0.40, exp=T_SOFT_ACC
IC_L_6: t= 213.40, y_rov=-187.85, vy_rov=-0.41, gy_rov=-0.05, L= 188.21, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 3.85, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-35.58, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 213.50, y_rov=-187.89, vy_rov=-0.39, gy_rov= 0.02, L= 188.24, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 42.94, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.22, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.60, y_rov=-187.93, vy_rov=-0.39, gy_rov=-0.00, L= 188.28, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 6.75, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.40, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.70, y_rov=-187.97, vy_rov=-0.39, gy_rov=-0.00, L= 188.32, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 39.36, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.81, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.80, y_rov=-188.00, vy_rov=-0.39, gy_rov=-0.00, L= 188.36, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 9.99, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-37.04, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 213.90, y_rov=-188.04, vy_rov=-0.39, gy_rov=-0.00, L= 188.40, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 35.98, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.48, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.00, y_rov=-188.08, vy_rov=-0.39, gy_rov=-0.00, L= 188.44, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 13.30, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.74, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.10, y_rov=-188.12, vy_rov=-0.40, gy_rov=-0.00, L= 188.48, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 32.65, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.21, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.20, y_rov=-188.16, vy_rov=-0.40, gy_rov=-0.00, L= 188.51, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 16.63, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.49, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.30, y_rov=-188.20, vy_rov=-0.40, gy_rov=-0.00, L= 188.55, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 29.32, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.99, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.40, y_rov=-188.24, vy_rov=-0.40, gy_rov=-0.00, L= 188.59, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 19.97, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.29, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.50, y_rov=-188.28, vy_rov=-0.40, gy_rov=-0.00, L= 188.63, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 25.99, Fy_tr= 17.34, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.81, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.60, y_rov=-188.28, vy_rov= 0.00, gy_rov= 0.40, L= 188.67, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 1.94, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-56.89, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 214.70, y_rov=-188.35, vy_rov=-0.63, gy_rov=-0.63, L= 188.71, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 30.67, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-6.85, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 214.80, y_rov=-188.40, vy_rov=-0.52, gy_rov= 0.11, L= 188.75, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.38, Fy_tr= 1.42, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.02, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 214.90, y_rov=-188.43, vy_rov=-0.37, gy_rov= 0.16, L= 188.78, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 49.96, Fy_tr= 17.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.64, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 215.00, y_rov=-188.43, vy_rov= 0.00, gy_rov= 0.37, L= 188.82, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 1.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.40, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 215.10, y_rov=-188.50, vy_rov=-0.66, gy_rov=-0.66, L= 188.86, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 33.81, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.58, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 215.20, y_rov=-188.55, vy_rov=-0.53, gy_rov= 0.13, L= 188.90, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.84, Fy_tr= 1.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.57, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 215.30, y_rov=-188.59, vy_rov=-0.38, gy_rov= 0.16, L= 188.94, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 52.21, Fy_tr= 17.83, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.58, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 215.40, y_rov=-188.63, vy_rov=-0.43, gy_rov=-0.05, L= 188.98, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 0.57, Fy_tr= 1.43, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.79, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 215.50, y_rov=-188.67, vy_rov=-0.40, gy_rov= 0.02, L= 189.02, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 46.69, Fy_tr= 17.85, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.76, ret= 0.43, exp=T_SOFT_ACC
IC_L_6: t= 215.60, y_rov=-188.67, vy_rov= 0.00, gy_rov= 0.40, L= 189.06, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 0.00, Fy_tr= 1.44, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.39, ret= 0.41, exp=PILOT_DESC_ACC
IC_L_6: t= 215.70, y_rov=-188.74, vy_rov=-0.64, gy_rov=-0.64, L= 189.10, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 31.47, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.52, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 215.80, y_rov=-188.80, vy_rov=-0.61, gy_rov= 0.03, L= 189.14, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 1.86, Fy_tr= 1.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-9.26, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 215.90, y_rov=-188.84, vy_rov=-0.39, gy_rov= 0.22, L= 189.18, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 50.79, Fy_tr= 18.16, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.78, ret= 0.44, exp=T_HARD_ACC
IC_L_6: t= 216.00, y_rov=-188.88, vy_rov=-0.44, gy_rov=-0.05, L= 189.23, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 1.96, Fy_tr= 1.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.45, ret= 0.41, exp=PILOT_DESC_ACC
IC_L_6: t= 216.10, y_rov=-188.92, vy_rov=-0.42, gy_rov= 0.02, L= 189.27, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 45.20, Fy_tr= 18.17, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.01, ret= 0.42, exp=T_SOFT_ACC
IC_L_6: t= 216.20, y_rov=-188.97, vy_rov=-0.43, gy_rov=-0.01, L= 189.31, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 5.04, Fy_tr= 1.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.83, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.30, y_rov=-189.01, vy_rov=-0.43, gy_rov= 0.00, L= 189.35, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 41.12, Fy_tr= 18.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-17.02, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.40, y_rov=-189.05, vy_rov=-0.42, gy_rov= 0.00, L= 189.39, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 8.62, Fy_tr= 1.10, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.32, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.50, y_rov=-189.05, vy_rov= 0.00, gy_rov= 0.42, L= 189.43, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 12.07, Fy_tr= 18.18, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.65, ret= 0.42, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.60, y_rov=-189.11, vy_rov=-0.60, gy_rov=-0.60, L= 189.48, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 15.21, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.64, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.70, y_rov=-189.17, vy_rov=-0.58, gy_rov= 0.02, L= 189.52, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 10.72, Fy_tr= 0.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.48, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.80, y_rov=-189.22, vy_rov=-0.50, gy_rov= 0.08, L= 189.56, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 21.09, Fy_tr= 1.04, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-25.45, ret= 0.41, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 216.90, y_rov=-189.22, vy_rov= 0.00, gy_rov= 0.50, L= 189.60, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 0.00, Fy_tr= 18.23, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.60, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 217.00, y_rov=-189.29, vy_rov=-0.65, gy_rov=-0.65, L= 189.64, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 32.59, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-3.82, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 217.10, y_rov=-189.34, vy_rov=-0.55, gy_rov= 0.10, L= 189.68, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.00, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.10, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 217.20, y_rov=-189.38, vy_rov=-0.38, gy_rov= 0.17, L= 189.72, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 50.35, Fy_tr= 17.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.31, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 217.30, y_rov=-189.42, vy_rov=-0.43, gy_rov=-0.05, L= 189.76, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 1.37, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.74, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 217.40, y_rov=-189.46, vy_rov=-0.41, gy_rov= 0.02, L= 189.80, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 45.49, Fy_tr= 17.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.48, ret= 0.42, exp=T_SOFT_ACC
IC_L_6: t= 217.50, y_rov=-189.50, vy_rov=-0.42, gy_rov=-0.02, L= 189.84, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 4.58, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.41, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 217.60, y_rov=-189.54, vy_rov=-0.40, gy_rov= 0.02, L= 189.88, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 41.61, Fy_tr= 17.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.05, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 217.70, y_rov=-189.58, vy_rov=-0.40, gy_rov=-0.00, L= 189.92, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 8.12, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-36.65, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 217.80, y_rov=-189.58, vy_rov= 0.00, gy_rov= 0.40, L= 189.96, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 12.57, Fy_tr= 17.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-40.86, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 217.90, y_rov=-189.64, vy_rov=-0.60, gy_rov=-0.60, L= 190.00, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 14.83, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-12.59, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.00, y_rov=-189.70, vy_rov=-0.58, gy_rov= 0.02, L= 190.04, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 11.38, Fy_tr= 1.09, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-14.23, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.10, y_rov=-189.74, vy_rov=-0.42, gy_rov= 0.15, L= 190.08, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 22.90, Fy_tr= 3.24, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-32.15, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.20, y_rov=-189.78, vy_rov=-0.40, gy_rov= 0.02, L= 190.12, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 28.42, Fy_tr= 16.02, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.70, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.30, y_rov=-189.82, vy_rov=-0.40, gy_rov=-0.00, L= 190.16, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 23.11, Fy_tr= 3.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.45, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.40, y_rov=-189.87, vy_rov=-0.40, gy_rov=-0.00, L= 190.20, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 24.32, Fy_tr= 16.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.64, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.50, y_rov=-189.91, vy_rov=-0.40, gy_rov=-0.00, L= 190.24, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 25.42, Fy_tr= 3.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.40, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.60, y_rov=-189.95, vy_rov=-0.40, gy_rov=-0.00, L= 190.28, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 21.26, Fy_tr= 16.03, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-21.59, ret= 0.40, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.70, y_rov=-189.95, vy_rov= 0.00, gy_rov= 0.40, L= 190.32, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 3.25, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-55.58, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 218.80, y_rov=-190.01, vy_rov=-0.63, gy_rov=-0.63, L= 190.35, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 30.71, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-7.15, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 218.90, y_rov=-190.06, vy_rov=-0.54, gy_rov= 0.09, L= 190.39, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 1.97, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.15, ret= 0.36, exp=PILOT_DESC_ACC
IC_L_6: t= 219.00, y_rov=-190.10, vy_rov=-0.37, gy_rov= 0.17, L= 190.43, dl_dt_cmd= 0.36, prev_cmd= 0.36, T_bat= 50.42, Fy_tr= 17.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-23.23, ret= 0.41, exp=T_HARD_ACC
IC_L_6: t= 219.10, y_rov=-190.14, vy_rov=-0.42, gy_rov=-0.05, L= 190.47, dl_dt_cmd= 0.41, prev_cmd= 0.41, T_bat= 2.28, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-34.78, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 219.20, y_rov=-190.18, vy_rov=-0.40, gy_rov= 0.02, L= 190.51, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 45.02, Fy_tr= 17.97, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-20.38, ret= 0.40, exp=T_SOFT_ACC
IC_L_6: t= 219.30, y_rov=-190.18, vy_rov= 0.00, gy_rov= 0.40, L= 190.55, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 0.00, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.52, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 219.40, y_rov=-190.25, vy_rov=-0.64, gy_rov=-0.64, L= 190.59, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 31.67, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-5.60, ret= 0.38, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 219.50, y_rov=-190.30, vy_rov=-0.54, gy_rov= 0.10, L= 190.62, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 2.14, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.93, ret= 0.37, exp=PILOT_DESC_ACC
IC_L_6: t= 219.60, y_rov=-190.34, vy_rov=-0.37, gy_rov= 0.17, L= 190.66, dl_dt_cmd= 0.37, prev_cmd= 0.37, T_bat= 50.77, Fy_tr= 17.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.96, ret= 0.42, exp=T_HARD_ACC
IC_L_6: t= 219.70, y_rov=-190.34, vy_rov= 0.00, gy_rov= 0.37, L= 190.70, dl_dt_cmd= 0.42, prev_cmd= 0.42, T_bat= 0.00, Fy_tr= 1.32, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-57.51, ret= 0.39, exp=PILOT_DESC_ACC
IC_L_6: t= 219.80, y_rov=-190.40, vy_rov=-0.67, gy_rov=-0.67, L= 190.74, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 34.25, Fy_tr= 0.00, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-1.34, ret= 0.39, exp=PILOT_DESC_TAUT_ACC
IC_L_6: t= 219.90, y_rov=-190.46, vy_rov=-0.55, gy_rov= 0.12, L= 190.78, dl_dt_cmd= 0.39, prev_cmd= 0.39, T_bat= 0.72, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-18.51, ret= 0.38, exp=PILOT_DESC_ACC
IC_L_6: t= 220.00, y_rov=-190.50, vy_rov=-0.38, gy_rov= 0.17, L= 190.82, dl_dt_cmd= 0.38, prev_cmd= 0.38, T_bat= 52.71, Fy_tr= 17.95, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-22.04, ret= 0.43, exp=T_HARD_ACC
IC_L_6: t= 220.10, y_rov=-190.54, vy_rov=-0.43, gy_rov=-0.05, L= 190.86, dl_dt_cmd= 0.43, prev_cmd= 0.43, T_bat= 0.46, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-33.43, ret= 0.40, exp=PILOT_DESC_ACC
IC_L_6: t= 220.20, y_rov=-190.58, vy_rov=-0.41, gy_rov= 0.02, L= 190.90, dl_dt_cmd= 0.40, prev_cmd= 0.40, T_bat= 47.06, Fy_tr= 17.96, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-19.23, ret= 0.44, exp=T_SOFT_ACC
IC_L_6: t= 220.30, y_rov=-190.62, vy_rov=-0.44, gy_rov=-0.04, L= 190.95, dl_dt_cmd= 0.44, prev_cmd= 0.44, T_bat= 3.43, Fy_tr= 1.31, F_app_w=-8.83, F_buoy_net= 8.83, Fy_total=-31.96, ret= 0.41, exp=PILOT_DESC_ACC
